House Code,House Heads Code,House  Description,Date Processed,Items Number,Number of Packages,Goods Descriptions 1,Items Cif Ghc,Amount Paid Ghc,Country  Destination
5212250000,5212250000,"Cotton, woven, printed, wt>200g/m2 - other, nes",2/20/2009 01:52PM,1,4,AUDEN WAX,3180.72,0.00,GB
,,,3/2/2009 02:53PM,1,3,AFRICAN CLOTHING,5660.34,0.00,KE
,,,5/4/2009 11:37AM,1,5,TEXTILES,1700.40,0.00,MZ
5602900000,5602900000,"Felt, nes",3/5/2009 02:20PM,1,4,FOUR (4) BUNDLES OF POLYFELT TS 60,2637.34,0.00,GN
5705000000,5705000000,"Other carpets and other textile floor coveings, nes",10/9/2009 02:39PM,1,4,"GLUE,RARRET CARPET BAR JOININGTAPE",570.32,0.00,SN
,,,10/21/2009 12:30PM,1,2,"CARPET,BINDING TAPE & CARPAETBAR",314.47,0.00,SL
6105200000,6105200000,"Mens or boys shirts of man-made fibres, knitted or crocheted",4/23/2009 12:38PM,1,1,AFRICAN SHIRTS,68.55,0.00,GB
6115290000,6115290000,Other panty hose and tight of other textile materials,3/27/2009 08:39AM,10,49,49 PCS  MATERIALS12 YRDS,678.45,0.00,NL
6204420000,6204420000,Dresses of cotton,5/7/2009 01:09PM,2,327,327 PCS AFRICAN WEAR,2126.07,0.00,CN
6204490000,6204490000,"Dresses of other textiles, nes",3/27/2009 08:39AM,4,16,16 PCS TIE & DIE6 YRDS,155.08,0.00,NL
6211320000,6211320000,"Mens or boys garments of cotton, nes",1/21/2009 10:47AM,1,1,ASSORTED LADIES & MENS GARMENTS(WOODIN),12139.48,0.00,CI
,,,7/13/2009 11:49AM,5,1,1 CTN (110PCS) OF WOODIN GARMENTS,1122.61,0.00,BF
6211420000,6211420000,"Womens or girls garments of cotton, nes",1/21/2009 10:47AM,1,1,ASSORTED LADIES & MENS GARMENTS(WOODIN),5121.39,0.00,BJ
,,,7/13/2009 11:49AM,4,2,2 CTNS (230PCS) OF WOODIN GARMENTS,2200.89,0.00,BF
6217100000,6217100000,"Clothing accessories, nes",12/3/2009 09:13AM,1,5,DRESSES AND SLIPPERS(AFRICA WEAR,3189.12,0.00,UG
6304990000,6304990000,Furnishing articles of other textiles (excl. knitted or crocheted),1/23/2009 11:10AM,3,300,TEXTILE,750.00,0.00,BF
6305100000,6305100000,"Sacks and bags, used for packing goods, of jute, etc",3/5/2009 08:57AM,1,116,116 SACKS OF BOLGA BASKETS,21175.45,0.00,FR
,,,5/27/2009 01:26PM,1,133,STRAW BASKETS,28730.00,0.00,CA
,,,10/2/2009 01:46PM,1,80000,24  X 39 PLAIN MILKY(2 COL PTD SIDE) SACKS,27066.40,0.00,LR
,,,,2,24500,19  X 34 PLAIN MILKY(2 COL PTD SIDE) SACKS,5766.32,0.00,
,,,12/7/2009 01:05PM,1,15500,19  X 34 PLAIN MILKY(2 COL PTD SIDE) SACKS,2845.19,0.00,LR
6309000000,6309000000,Worn clothing and other worn articles,1/13/2009 12:47PM,2,1,USED CLOTHING,62.49,0.00,FR
,,,1/14/2009 12:59PM,1,1,PERSONAL EFFECT,62.49,0.00,GB
,,,4/8/2009 10:30AM,1,18,"PERSONAL EFFECTS(USED CLOTHING, ETC)",279.14,0.00,AU
,,,5/27/2009 01:26PM,1,200,USED CLOTHING,8619.00,0.00,ET
,,,,6,200,USED SHOES,8619.00,0.00,
,,,5/27/2009 01:26PM,1,200,USED CLOTHING,8619.00,0.00,EG
,,,,6,200,USED SHOES,8619.00,0.00,
,,,7/24/2009 03:17PM,1,100,1 X 20FT CONTAINER STC. CLOTHING( PERSONAL EFFECTS.,13311.27,0.00,IT
,,,9/24/2009 01:36PM,1,1,CLOTHING,368.63,0.00,DE
,,,9/25/2009 09:44AM,1,3,PERSONAL EFFECTS,73.73,0.00,DE
,,,9/28/2009 11:48AM,1,4,PERSONAL EFFECTS,824.25,0.00,QA
,,,10/12/2009 09:35AM,1,1,AFRICA CLOTHING,0.01,0.00,ZA
,,,10/13/2009 01:14PM,1,1,AFRICAN CLOTHINGS,0.01,0.00,AU
,,,10/26/2009 02:18PM,1,1,PERSONAL EFFECTS(DIPLOMATIC),0.01,0.00,JP
,,,10/29/2009 02:30PM,1,3,PERSONAL EFFECTS,146.73,0.00,KR
,,,11/16/2009 01:36PM,1,2,AFRICAN CLOTHING,0.01,0.00,ZA
,,,12/14/2009 11:43AM,1,1,PERSONAL EFFECTS,0.01,0.00,US
6403200000,6403200000,"Sandles, with leather soles and straps (over instep, around big toe)",4/23/2009 12:38PM,2,1,SLIPPERS,55.96,0.00,GB
6504000000,6504000000,"Hats and other headgear, plaited or assembled by strips of any material",1/23/2009 11:10AM,1,500,AFRICA HAT,500.00,0.00,BF
6815990000,6815990000,"Articles of stone or other mineral substances, nes",4/24/2009 08:19AM,1,2,24000 KGS. GRANITE BOULDERS,442.53,0.00,TW
,,,4/24/2009 08:19AM,1,5,42000 KGS GRANITE BOULDERS5000 KGS QUARTZ AGGREGATE,1077.23,0.00,CN
,,,6/2/2009 07:28AM,1,1,"1 LOT OF 44,000 KG QUARTZ AGGREGATE",688.20,0.00,CN
,,,11/3/2009 08:36AM,1,1,14300 KGS. QUARTZ AGGREGATE,322.63,0.00,CN
6905900000,6905900000,"Ceramic chimney-pots... and ceramic constructional goods,nes",1/23/2009 11:10AM,4,100,POT,37.50,0.00,BF
6912009000,6912009000,"Ceramic household articles [a] - other, nes",1/22/2009 02:18PM,2,453,VARIOUS HOUSEHOLD CERAMIC ITEMS,2310.23,0.00,DE
7003190000,7003190000,"Other non-wired sheets of glass, nes",12/15/2009 12:52PM,1,3000,3000 BAGS DAMAGED BROKENBOTTLES,144.00,0.00,CM
7010903100,7010903100,"Carboys, bottles and flasks of a capacity > 0.15 litre <= 0.33 litre",2/9/2009 09:52AM,1,432,432 CTNS OF 15 ML PVC PHARMA BOTTLE,22053.30,0.00,NG
7019110000,7019110000,"Glass fibres - chopped strands, of a length of not more than 50mm",11/26/2009 03:52PM,1,2,PREACHING PUPIT,0.01,0.00,NL
7020000090,7020000090,"other articles of glass, nes",5/20/2009 11:17AM,4,6,6 BOXES TEA GLASS S/S,128.76,0.00,US
7102100000,7102100000,Unsorted diamonds,2/24/2009 12:27PM,1,1,ROUGH DIAMOND,34549.64,0.00,BE
,,,3/26/2009 01:47PM,1,1,ROUGH DIAMOND,103242.70,0.00,BE
,,,4/2/2009 08:42AM,1,1,ROUGH DIAMOND,103600.61,0.00,BE
,,,4/21/2009 03:43PM,1,1,ROUGH DIAMOND,89162.47,0.00,BE
,,,4/21/2009 03:44PM,1,1,ROUGH DIAMONDS,55775.33,0.00,IL
,,,4/21/2009 03:49PM,1,1,ROUGH DIAMONDS,76231.51,0.00,IL
,,,5/5/2009 02:02PM,1,1,ROUGH DIAMOND,151260.04,0.00,BE
,,,6/11/2009 01:56PM,1,1,ROUGH DIAMONDS,121478.05,0.00,IL
,,,6/11/2009 02:05PM,1,1,ROUGH DIAMONDS,5112.97,0.00,IL
,,,6/11/2009 02:07PM,1,1,ROUGH DIAMONDS,121478.05,0.00,IL
,,,6/11/2009 02:15PM,1,1,ROUGH DIAMONDS,53572.73,0.00,AE
,,,6/11/2009 02:16PM,1,1,ROUGH DIAMONDS,121478.05,0.00,IL
,,,6/11/2009 02:18PM,1,1,ROUGH DIAMONDS,5112.97,0.00,IL
,,,6/23/2009 01:17PM,1,1,ROUGH DIAMOND,232826.17,0.00,BE
,,,6/25/2009 12:28PM,1,1,ROUGH DIAMONDS,54391.65,0.00,GB
,,,6/30/2009 02:16PM,1,1,ROUGH DIAMONDS,105820.64,0.00,IL
,,,8/13/2009 03:37PM,1,1,ROUGH DIAMOND,242141.77,0.00,BE
,,,8/17/2009 02:53PM,1,1,ROUGH DIAMONDS,19103.99,0.00,GB
,,,10/7/2009 04:59PM,1,1,ROUGH DIAMONDS,4511.12,0.00,US
,,,12/15/2009 03:04PM,1,1,ROUGH DIAMONDS,183659.04,0.00,IL
7102290000,7102290000,"Industrial diamonds, notmounted or set, nes",9/9/2009 01:51PM,1,1,ROUGH DIAMONS VALUABLE GOODS,19203.60,0.00,IL
,,,9/9/2009 01:51PM,1,1,ROUGH DIAMONDS,93654.48,0.00,IN
7102310000,7102310000,"Non-industrial diamonds unworked or simply sawn, cleaved or bruted",2/10/2009 01:21PM,1,1,ROUGH DIAMOND,77855.06,0.00,IN
,,,2/10/2009 01:34PM,1,1,ROUGH DIAMOND,77855.06,0.00,IN
,,,2/10/2009 02:01PM,1,1,ROUGH DIAMONDS,59278.50,0.00,BE
,,,2/24/2009 12:23PM,1,1,ROUGH DIAMONDS,66037.30,0.00,BE
,,,2/26/2009 01:18PM,1,1,ROUGH DIAMOND,55135.75,0.00,IL
,,,3/10/2009 01:41PM,1,1,ROUGH DIAMOND,117295.40,0.00,BE
,,,3/10/2009 01:51PM,1,1,ROUGH DIAMOND,117295.40,0.00,BE
,,,3/12/2009 01:21PM,1,1,ROUGH DIAMOND,146817.02,0.00,AE
,,,3/24/2009 02:38PM,1,1,ROUGH DIAMOND,69194.00,0.00,IL
,,,3/31/2009 03:01PM,1,1,ROUGH DIAMOND,130442.43,0.00,AE
,,,4/2/2009 08:42AM,1,1,ROUGH DIAMOND,113105.50,0.00,BE
,,,4/2/2009 08:42AM,1,1,ROUGH DIAMOND,75695.90,0.00,IN
,,,4/14/2009 02:50PM,1,1,ROUGH DIAMOND,125730.00,0.00,BE
,,,4/15/2009 01:06PM,1,1,ROUGH DIAMOND,130953.38,0.00,AE
,,,4/17/2009 09:36AM,1,1,ROUGH DIAMOND,44325.41,0.00,IN
,,,4/23/2009 02:11PM,1,1,ROUGH DIAMOND,48798.52,0.00,IL
,,,4/28/2009 12:24PM,1,1,ROUGH DIAMOND,154637.21,0.00,BE
,,,5/12/2009 12:22PM,1,1,ROUGH DIAMOND,146928.07,0.00,BE
,,,5/12/2009 12:22PM,1,1,ROUGH DIAMOND,101950.53,0.00,IL
,,,5/12/2009 12:22PM,1,1,ROUGH DIAMOND,142478.82,0.00,AE
,,,5/27/2009 04:17PM,1,1,ROUGH DIAMOND,393261.99,0.00,AE
,,,5/28/2009 01:44PM,1,1,ROUGH DIAMOND,145405.40,0.00,IL
,,,6/2/2009 03:18PM,1,1,ROUGH DIAMOND,34312.21,0.00,IN
,,,6/9/2009 02:19PM,1,1,ROUGH DIAMOND,116676.28,0.00,BE
,,,6/9/2009 02:25PM,1,1,ROUGH DIAMOND,36667.65,0.00,IN
,,,6/30/2009 02:23PM,1,1,ROUGH DIAMOND,246072.94,0.00,AE
,,,6/30/2009 02:32PM,1,1,ROUGH DIAMOND,197201.00,0.00,IL
,,,7/9/2009 12:51PM,1,1,ROUGH DIAMOND,246623.70,0.00,AE
,,,7/9/2009 02:45PM,1,1,ROUGH DIAMOND,729686.78,0.00,BE
,,,7/10/2009 09:56AM,1,1,ROUGH DIAMOND,35334.76,0.00,IN
,,,7/10/2009 12:36PM,1,1,ROUGH DIAMOND,35334.76,0.00,IN
,,,7/27/2009 02:33PM,1,1,ROUGH DIAMOND,88575.87,0.00,IN
,,,7/27/2009 02:34PM,1,1,ROUGH DIAMOND,193001.24,0.00,AE
,,,8/6/2009 02:42PM,1,1,ROUGH DIAMOND,123856.46,0.00,BE
,,,8/12/2009 03:32PM,1,1,ROUGH DIAMOND,254926.57,0.00,AE
,,,8/27/2009 03:00PM,1,1,ROUGH DIAMOND,47345.42,0.00,BE
,,,8/27/2009 03:08PM,1,1,ROUGH DIAMOND,47345.42,0.00,BE
,,,9/22/2009 03:03PM,1,1,ROUGH DIAMOMD,25803.75,0.00,AE
,,,9/25/2009 12:00PM,1,1,ROUGH DIAMOND,246089.63,0.00,AE
,,,9/29/2009 12:54PM,1,1,ROUGH DIAMOND,460386.23,0.00,BE
,,,10/1/2009 04:03PM,1,1,ROUGH DIAMOND,63725.19,0.00,IN
,,,10/1/2009 04:34PM,1,1,ROUGH DIAMOND,51635.04,0.00,BE
,,,10/7/2009 05:22PM,1,1,ROUGH DIAMOND,63573.18,0.00,BE
,,,10/14/2009 02:09PM,1,1,ROUGH DIAMOND,224571.82,0.00,IL
,,,10/19/2009 04:20PM,1,1,ROUGH DIAMOND,11375.79,0.00,AE
,,,10/26/2009 02:19PM,1,1,ROUGH DIAMOND,169921.22,0.00,AE
,,,11/2/2009 07:39PM,1,1,ROUGH DIAMOND,151305.04,0.00,BE
,,,11/12/2009 01:33PM,1,1,ROUGH DIAMOND,227265.59,0.00,IL
,,,11/12/2009 01:48PM,1,1,ROUGH DIAMOND,57391.75,0.00,BE
,,,11/16/2009 02:53PM,1,1,ROUGH DIAMOND,210240.89,0.00,AE
,,,11/19/2009 02:03PM,1,1,ROUGH DIAMOND,139492.60,0.00,IL
,,,11/20/2009 12:53PM,1,1,ROUGH DIAMOND,250332.94,0.00,AE
,,,11/30/2009 02:48PM,1,1,ROUGH DIAMOND,45807.21,0.00,BE
,,,11/30/2009 02:52PM,1,1,ROUGH DIAMOND,68446.17,0.00,BE
,,,12/9/2009 03:58PM,1,1,ROUGH DIAMOND,494513.64,0.00,BE
,,,12/10/2009 03:13PM,1,1,ROUGH DIAMOND,301168.90,0.00,IL
,,,12/15/2009 02:57PM,1,1,ROUGH DIAMOND,245255.67,0.00,AE
7105100000,7105100000,Dust and powder of diamonds,1/13/2009 06:01PM,1,1,ROUGH DIAMONDS,191221.23,0.00,IL
,,,1/13/2009 06:17PM,1,1,ROUGH DIAMOND,64085.58,0.00,BE
7108120000,7108120000,"Unwrought gold (incl. gold plated with platinum), non-monetary",1/5/2009 02:31PM,1,2,GOLD BULLION,1344197.45,0.00,CH
,,,1/6/2009 01:35PM,1,1,GOLD BULLION,594809.43,0.00,CH
,,,1/8/2009 01:22PM,1,1,GOLD BULLION,707996.54,0.00,CH
,,,1/9/2009 02:24PM,1,1,GOLD BULLION,609461.94,0.00,AE
,,,1/13/2009 05:13PM,1,2,GOLD BULLION,1190148.27,0.00,CH
,,,1/14/2009 09:53AM,1,1,GOLD BULLION,56709.75,0.00,AE
,,,1/15/2009 02:15PM,1,2,GOLD BULLION,405120.71,0.00,CH
,,,1/20/2009 02:45PM,1,2,GOLD BULLION,990224.57,0.00,CH
,,,1/22/2009 02:56PM,1,4,GOLD BULLION,1221027.51,0.00,CH
,,,1/23/2009 02:28PM,1,1,GOLD BULLION,427188.61,0.00,CH
,,,1/26/2009 03:37PM,1,3,GOLD BULLION,939434.59,0.00,CH
,,,1/26/2009 05:36PM,1,1,GOLD BULLION,650132.61,0.00,CH
,,,1/27/2009 12:43PM,1,1,GOLD BULLION,467672.10,0.00,CH
,,,2/2/2009 03:52PM,1,1,GOLD BULLION,36492.59,0.00,AE
,,,2/2/2009 04:26PM,1,1,GOLD BULLION,448631.50,0.00,IT
,,,2/2/2009 04:31PM,1,2,GOLD BULLION,1384809.60,0.00,CH
,,,2/3/2009 03:14PM,1,2,GOLD BULLION,682840.16,0.00,CH
,,,2/5/2009 12:26PM,1,1,GOLD BULLION,275204.91,0.00,CH
,,,2/6/2009 05:10PM,1,1,GOLD BULLION,35874.30,0.00,GB
,,,2/9/2009 03:46PM,1,1,GOLD BULLION,218972.17,0.00,IT
,,,2/9/2009 04:02PM,1,2,GOLD BULLION,639807.17,0.00,CH
,,,2/10/2009 03:06PM,1,2,GOLD BULLION,1655378.09,0.00,CH
,,,2/13/2009 03:15PM,1,2,GOLD BULLION,744581.44,0.00,CH
,,,2/16/2009 03:22PM,1,1,GOLD BULLION,356989.70,0.00,IT
,,,2/17/2009 12:42PM,1,1,GOLD BULLION,670048.77,0.00,CH
,,,2/17/2009 01:44PM,1,3,GOLD BULLION,526428.93,0.00,CH
,,,2/17/2009 03:24PM,1,1,GOLD BULLION,903693.44,0.00,CH
,,,2/19/2009 02:26PM,1,3,GOLD BULLION,388934.36,0.00,CH
,,,2/20/2009 02:29PM,1,1,GOLD BULLION,505147.96,0.00,CH
,,,2/23/2009 03:17PM,1,3,GOLD BULLION,968696.11,0.00,CH
,,,2/23/2009 03:17PM,1,1,GOLD BULLION,45764.20,0.00,AE
,,,2/24/2009 04:03PM,1,1,GOLD BULLION,269829.51,0.00,IT
,,,2/24/2009 04:03PM,1,2,GOLD BULLION,977369.36,0.00,CH
,,,3/2/2009 01:37PM,1,2,GOLD BULLION,775098.23,0.00,CH
,,,3/2/2009 04:18PM,1,3,GOLD BULLION,1327966.63,0.00,CH
,,,3/4/2009 11:42AM,1,1,GOLD BULLION,63038.43,0.00,AE
,,,3/5/2009 01:30PM,1,1,GOLD BULLION,244564.83,0.00,CH
,,,3/5/2009 04:44PM,1,3,GOLD BULLION,1538522.98,0.00,CH
,,,3/10/2009 04:39PM,1,3,GOLD BULLION,2560871.00,0.00,CH
,,,3/11/2009 01:37PM,1,2,GOLD BULLION,517046.88,0.00,CH
,,,3/12/2009 03:10PM,1,1,GOLD BULLION,770148.53,0.00,CH
,,,3/16/2009 02:14PM,1,1,GOLD BULLION,759681.27,0.00,CH
,,,3/17/2009 02:49PM,1,2,GOLD BULLION,1550783.75,0.00,CH
,,,3/18/2009 04:26PM,1,1,GOLD BULLION,80425.29,0.00,CH
,,,3/23/2009 11:28AM,1,2,GOLD BULLION,814830.60,0.00,IT
,,,3/24/2009 12:37PM,1,2,GOLD BULLION,1019850.14,0.00,CH
,,,3/25/2009 12:46PM,1,1,GOLD BULLION,523749.39,0.00,CH
,,,3/31/2009 12:35PM,1,2,GOLD BULLION,909675.19,0.00,CH
,,,3/31/2009 01:56PM,1,1,GOLD BULLION,591254.49,0.00,CH
,,,4/2/2009 02:37PM,1,1,GOLD BULLION,521467.07,0.00,CH
,,,4/6/2009 02:23PM,1,1,GOLD BULLION,686181.26,0.00,CH
,,,4/6/2009 03:20PM,1,1,GOLD BULLION,947401.85,0.00,CH
,,,4/8/2009 01:45PM,1,2,GOLD BULLION,857154.86,0.00,CH
,,,4/9/2009 02:44PM,1,1,GOLD BULLION,181089.56,0.00,CH
,,,4/14/2009 04:04PM,1,3,GOLD BULLION,1637206.23,0.00,CH
,,,4/15/2009 12:22PM,1,1,GOLD BULLION,632118.72,0.00,CH
,,,4/16/2009 03:31PM,1,1,GOLD BULLION,834348.96,0.00,CH
,,,4/17/2009 01:50PM,1,1,GOLD BULLION,670882.19,0.00,AE
,,,4/17/2009 03:23PM,1,2,GOLD BULLION,832291.36,0.00,CH
,,,4/21/2009 02:31PM,1,2,GOLD BULLION,577641.39,0.00,CH
,,,4/21/2009 02:31PM,1,1,GOLD BULLION,554476.12,0.00,AE
,,,4/22/2009 02:12PM,1,2,GOLD BULLION,855961.52,0.00,CH
,,,4/22/2009 02:55PM,1,1,GOLD BULLION,884360.54,0.00,CH
,,,4/24/2009 02:06PM,1,2,GOLD BULLION,764803.73,0.00,AE
,,,4/27/2009 02:33PM,1,1,GOLD BULLION,406671.38,0.00,IT
,,,4/27/2009 02:33PM,1,1,GOLD BULLION,912186.01,0.00,CH
,,,4/28/2009 02:15PM,1,2,GOLD BULLION,732312.97,0.00,AE
,,,4/30/2009 03:47PM,1,1,GOLD BULLION,625232.40,0.00,CH
,,,5/4/2009 04:34PM,1,1,GOLD BULLION,564920.09,0.00,CH
,,,5/7/2009 03:24PM,1,3,GOLD BULLION,1102641.84,0.00,AE
,,,5/8/2009 02:52PM,1,2,GOLD BULLION,1152348.02,0.00,AE
,,,5/11/2009 03:13PM,1,2,GOLD BULLION,629731.62,0.00,CH
,,,5/13/2009 01:33PM,1,1,GOLD BULLION,255061.28,0.00,CH
,,,5/13/2009 03:13PM,1,1,GOLD BULLION,118263.95,0.00,AE
,,,5/15/2009 03:07PM,1,1,GOLD BULLION,324526.51,0.00,CH
,,,5/15/2009 03:07PM,1,2,GOLD BULLION,1536254.81,0.00,AE
,,,5/15/2009 03:07PM,1,1,GOLD BULLION,76654.45,0.00,US
,,,5/20/2009 03:51PM,1,1,GOLD BULLION,330703.30,0.00,CH
,,,5/21/2009 01:23PM,1,1,GOLD BULLION,762951.13,0.00,IT
,,,5/22/2009 12:32PM,1,1,GOLD BULLION,228574.54,0.00,CH
,,,5/22/2009 12:32PM,1,1,GOLD BULLION,5769.57,0.00,IT
,,,5/27/2009 09:52AM,1,2,GOLD BULLION,962931.71,0.00,AE
,,,5/26/2009 03:35PM,1,3,GOLD BULLION,507496.70,0.00,CH
,,,5/27/2009 10:02AM,1,1,GOLD BULLION,226173.05,0.00,AE
,,,5/27/2009 11:59AM,1,2,GOLD BULLION,1176498.60,0.00,AE
,,,5/27/2009 12:37PM,1,2,GOLD BULLION,1101348.43,0.00,CH
,,,5/28/2009 02:29PM,1,1,GOLD BULLION,205893.98,0.00,CH
,,,5/29/2009 02:48PM,1,1,GOLD BULLION,678434.53,0.00,CH
,,,5/29/2009 02:48PM,1,2,GOLD BULLION,622534.54,0.00,AE
,,,5/29/2009 02:48PM,1,2,GOLD BULLION,594592.82,0.00,CH
,,,6/3/2009 03:46PM,1,3,GOLD BULLION,1572645.71,0.00,AE
,,,6/3/2009 03:46PM,1,1,GOLD BULLION,136213.21,0.00,CH
,,,6/5/2009 08:03AM,1,1,GOLD BULLION,422069.41,0.00,CH
,,,6/5/2009 02:28PM,1,1,GOLD BULLION,346349.56,0.00,CH
,,,6/5/2009 02:34PM,1,2,GOLD BULLION,983224.22,0.00,AE
,,,6/8/2009 04:22PM,1,1,GOLD BULLION,489831.73,0.00,CH
,,,6/10/2009 02:42PM,1,2,GOLD BULLION,1272994.78,0.00,CH
,,,6/10/2009 03:19PM,1,2,GOLD BULLION`,153528.62,0.00,CH
,,,6/11/2009 04:02PM,1,1,GOLD BULLION,240243.15,0.00,CH
,,,6/12/2009 02:40PM,1,1,GOLD BULLION,108304.16,0.00,CH
,,,6/12/2009 02:40PM,1,3,GOLD BULLION,1722267.80,0.00,AE
,,,6/17/2009 01:45PM,1,1,GOLD BULLION,285668.10,0.00,CH
,,,6/17/2009 02:45PM,1,2,GOLD BULLION,494834.10,0.00,CH
,,,6/18/2009 03:03PM,1,1,GOLD BULLION,634828.10,0.00,CH
,,,6/19/2009 01:53PM,1,1,GOLD BULLION,637974.97,0.00,CH
,,,6/22/2009 01:11PM,1,1,GOLD BULLION,483416.60,0.00,AE
,,,6/23/2009 10:28AM,1,1,GOLD BULLION,478776.83,0.00,CH
,,,6/23/2009 04:45PM,1,1,GOLD BULLION,247335.73,0.00,CH
,,,6/23/2009 04:50PM,1,2,GOLD BULLION,275352.67,0.00,CH
,,,6/24/2009 01:00PM,1,2,GOLD BULLION,860104.18,0.00,CH
,,,6/24/2009 03:56PM,1,1,GOLD BULLION,165769.53,0.00,CH
,,,6/26/2009 03:02PM,1,1,GOLD BULLION,786086.15,0.00,CH
,,,6/26/2009 03:28PM,1,1,GOLD BULLION,168868.81,0.00,CH
,,,6/26/2009 03:28PM,1,2,GOLD BULLION,832491.13,0.00,AE
,,,6/29/2009 03:47PM,1,1,GOLD BULLION,85535.73,0.00,CH
,,,6/30/2009 05:29PM,1,1,GOLD BULLION,344842.33,0.00,CH
,,,7/2/2009 05:03PM,1,2,GOLD BULLION,672174.80,0.00,CH
,,,7/3/2009 02:33PM,1,1,GOLD BULLION,498180.15,0.00,CH
,,,7/6/2009 03:49PM,1,1,GOLD BULLION,195373.16,0.00,CH
,,,7/9/2009 03:13PM,1,1,GOLD BULLION,467641.41,0.00,CH
,,,7/13/2009 04:43PM,1,1,GOLD BULLION,736826.73,0.00,CH
,,,7/14/2009 03:36PM,1,1,GOLD BULLION,666304.68,0.00,CH
,,,7/16/2009 04:29PM,1,1,GOLD BULLION,150827.20,0.00,CH
,,,7/20/2009 01:11PM,1,2,GOLD BULLION,655938.79,0.00,CH
,,,7/21/2009 04:01PM,1,2,GOLD BULLION,974875.39,0.00,AE
,,,7/23/2009 02:26PM,1,1,GOLD BULLION,488065.72,0.00,CH
,,,7/23/2009 02:49PM,1,1,GOLD BULLION,444055.28,0.00,IT
,,,7/24/2009 02:55PM,1,1,GOLD BULLION,621774.10,0.00,CH
,,,7/24/2009 03:19PM,1,1,GOLD BULLION,65469.90,0.00,CH
,,,7/27/2009 03:38PM,1,1,GOLD BULLION,437513.62,0.00,IT
,,,7/28/2009 03:58PM,1,2,GOLD BULLION,611757.43,0.00,CH
,,,7/29/2009 03:02PM,1,1,GOLD BULLION,670438.41,0.00,CH
,,,7/29/2009 03:02PM,1,1,GOLD BULLION,97245.57,0.00,CH
,,,7/31/2009 03:05PM,1,1,GOLD BULLION,355276.76,0.00,CH
,,,8/3/2009 01:27PM,1,1,GOLD BULLION,305213.37,0.00,CH
,,,8/3/2009 03:41PM,1,1,GOLD BULLION,100861.08,0.00,CH
,,,8/3/2009 03:46PM,1,1,GOLD BULLION,455746.23,0.00,CH
,,,8/3/2009 03:49PM,1,2,GOLD BULLION,515359.85,0.00,CH
,,,8/4/2009 10:47AM,1,1,GOLD BULLION,755447.63,0.00,AE
,,,8/4/2009 03:23PM,1,2,GOLD BULLION,891584.58,0.00,AE
,,,8/4/2009 04:27PM,1,1,GOLD BULLION,218485.50,0.00,CH
,,,8/6/2009 12:45PM,1,1,GOLD BULLION,807902.30,0.00,CH
,,,8/6/2009 01:22PM,1,1,GOLD BULLION,439883.98,0.00,CH
,,,8/6/2009 01:33PM,1,1,GOLD BULLION,41739.42,0.00,KR
,,,8/10/2009 01:04PM,1,1,GOLD BULLION,463185.03,0.00,CH
,,,8/10/2009 03:44PM,1,1,GOLD BULLION,41739.42,0.00,KR
,,,8/11/2009 01:52PM,1,2,GOLD BULLION,354881.17,0.00,CH
,,,8/12/2009 02:38PM,1,1,GOLD BULLION,314931.36,0.00,CH
,,,8/13/2009 11:28AM,1,1,GOLD BULLION,837891.15,0.00,CH
,,,8/14/2009 02:34PM,1,1,GOLD BULLION,96590.17,0.00,CH
,,,8/18/2009 12:40PM,1,2,GOLD BULLION,1095430.05,0.00,AE
,,,8/18/2009 12:40PM,1,2,GOLD BULLION,1073119.42,0.00,AE
,,,8/18/2009 12:40PM,1,1,GOLD BULLION,161121.81,0.00,CH
,,,8/18/2009 04:40PM,1,1,GOLD BULLION,200802.66,0.00,CH
,,,8/20/2009 11:59AM,1,1,GOLD BULLION,996825.52,0.00,CH
,,,8/21/2009 10:53AM,1,1,GOLD BULLION,60689.46,0.00,CH
,,,8/24/2009 03:04PM,1,1,GOLD BULLION,1120357.02,0.00,CH
,,,8/25/2009 02:34PM,1,1,GOLD BULLION,190086.53,0.00,CH
,,,8/26/2009 09:31AM,1,1,GOLD BULLION,220976.55,0.00,CH
,,,8/27/2009 01:14PM,1,1,GOLD BULLION,1023151.99,0.00,CH
,,,8/28/2009 12:38PM,1,1,GOLD BULLION,210782.58,0.00,CH
,,,8/31/2009 12:24PM,1,1,GOLD BULLION,929821.27,0.00,CH
,,,8/31/2009 12:24PM,1,1,GOLD BULLION,411941.98,0.00,CH
,,,8/31/2009 04:21PM,1,1,GOLD BULLION,195407.11,0.00,CH
,,,9/1/2009 05:11PM,1,2,GOLD BULLION,1457568.25,0.00,AE
,,,9/1/2009 05:11PM,1,2,GOLD BULLION,1183461.37,0.00,AE
,,,9/1/2009 05:11PM,1,1,GOLD BULLION,684356.74,0.00,AE
,,,9/2/2009 12:32PM,1,1,GOLD BULLION,199697.30,0.00,CH
,,,9/3/2009 03:07PM,1,1,GOLD BULLION,166600.75,0.00,CH
,,,9/4/2009 02:45PM,1,2,GOLD BULLION,1397116.03,0.00,AE
,,,9/7/2009 12:11PM,1,2,GOLD BULLION,1243052.35,0.00,CH
,,,9/8/2009 09:13AM,1,1,GOLD BULLION,327202.19,0.00,AE
,,,9/8/2009 09:13AM,1,2,GOLD BULLION,1275836.96,0.00,AE
,,,9/9/2009 03:13PM,1,1,GOLD BULLION,209148.14,0.00,CH
