House Code,House Heads Code,House  Description,Date Processed,Items No,Number of Packages,Goods Descriptions 1,Items Cif Ghc,Amount Paid Ghc,Country  Destination
,,,10/11/2005 01:07PM,1,189,9X40' CONTAINERS CONTG; GHANAKOTO/OGEA/CHENCHEN/OFRAM/OTIE/,87260.41,0.00,US
,,,10/11/2005 01:07PM,1,46,2X40' CONTAINER CONTG; GHANACEIBA ROTARY VENEER,23178.25,0.00,US
,,,10/11/2005 01:07PM,1,70,3X40' CONTAIERS CONTG; GHANACEIBA ROTARY VENEER/KOTO SLICED,46552.57,0.00,EG
,,,10/11/2005 02:40PM,1,66,4X40' CONTAINERS CONTG; GHANAASANFENA/MAHOGANY/HYEDUA/SAPELE,154928.90,0.00,IT
,,,10/11/2005 02:40PM,1,46,2X40' CONTAINERS CONTG; GHANACEIBA ROTARY VENEER,23178.25,0.00,US
,,,10/11/2005 03:02PM,1,17,1X40' CONTAINER CONTG; GHANACEIBA ROTARY VENEER,12477.29,0.00,ES
,,,10/11/2005 03:41PM,1,16,1X40' CONTAINER CONTG; GHANAMAHOGANY/AKASSA/HYEDUA,39399.01,0.00,IT
,,,10/11/2005 03:41PM,1,54,2X40' CONTAINER CONTG; GHANACEIBA/CHENCHEN ROTARY VENEER,20182.48,0.00,EG
,,,10/11/2005 03:41PM,1,22,1X40' CONTAINER CONTG; GHANACEIBA ROTARY VENEER,11736.86,0.00,US
,,,10/11/2005 04:43PM,1,32,2X40' CONTAINERS CONTG; GHANAKOTO/CHENCHEN SLICED VENEER,46792.41,0.00,EG
,,,10/11/2005 04:43PM,1,6,1X20' CONTAINER CONTG; GHANAKOTO SLICED VENEER,15239.69,0.00,IT
,,,10/11/2005 05:38PM,1,17,1X40' CONTAINER CONTG; GHANACELTIS/OTIE/CHENCHEN/KOTO,9142.35,0.00,US
,,,10/11/2005 05:42PM,1,34,2X40' CONTAINERS CONTG; GHANACELTIS/OTIE/OGEA/CHENCHEN/KOTO,18759.83,0.00,US
,,,10/11/2005 05:42PM,1,23,1X40' CONTAINER CONTG; GHANACEIBA ROTARY VENEER 3.6MM THICK,11911.96,0.00,CA
,,,10/11/2005 05:42PM,1,46,2X40' HC CONTAINERS CONTG; GHANACEIBA ROTARY VENEER 4.2MM THICK,23177.34,0.00,US
,,,10/12/2005 11:21AM,1,23,1X40' CONTAINER CONTG; GHANACEIBA ROTARY VENEER 3.6MM THICK,11911.96,0.00,CA
,,,10/12/2005 11:21AM,1,46,2X40' HC CONTAINERS CONTG; GHANACEIBA ROTARY VENEER 4.2MM THICK,23177.34,0.00,US
,,,10/12/2005 11:21AM,1,34,2X40' CONTAINERS CONTG; GHANACELTIS/OTIE/OGEA/CHENCHEN/KOTO,18759.83,0.00,US
,,,10/12/2005 01:10PM,1,6,1X20' CONTAINER CONTG; GHANAKOTO SLICED VENEER,15239.69,0.00,IT
,,,10/12/2005 01:10PM,1,32,2X40' CONTAINERS CONTG; GHANAKOTO/CHENCHEN SLICED VENEER,46792.41,0.00,EG
,,,10/12/2005 02:39PM,1,17,1X40' CONTAINER CONTG; GHANACELTIS/OTIE/OGEA ROTARY VENEER,9332.95,0.00,US
,,,10/12/2005 02:39PM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA ROTARY VENEER 2.5MM THICK,12457.31,0.00,US
,,,10/12/2005 02:39PM,1,46,2X40' HC CONTAINERS CONTG; GHANACEIBA ROTARY VENEER 4.2MM THICK,23177.34,0.00,US
,,,10/12/2005 02:39PM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA ROTARY VENEER,11589.12,0.00,US
,,,10/12/2005 03:43PM,1,16,1X40' CONTAINER CONTG; GHANAMAHOGANY SLICED VENEER,56866.78,0.00,US
,,,10/12/2005 03:43PM,1,17,1X40' CONTAINER CONTG; GHANACELTIS/OTIE/OGEA ROTARY VENEER,8664.48,0.00,US
,,,10/12/2005 04:09PM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA ROTARY VENEER 4.2MM THICK,11589.12,0.00,US
,,,10/12/2005 04:09PM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA ROTARY VENEER,11911.96,0.00,US
,,,10/12/2005 06:06PM,1,21,1X40' CONTAINER CONTG; GHANACELTIS/OFRAM/CHENCHEN/KOTO/OTIE,9773.42,0.00,US
,,,10/12/2005 06:43PM,1,32,2 X 40FT CONTAINERS STC 32 PALLETSGHANA CEIBA/KOTO B/BK GRADE SLICED,35739.52,0.00,EG
,,,10/12/2005 06:43PM,1,32,2 X 40FT CONTAINERS STC 32 PALLETSGHANA SAPELE/EDINAM/CHENCHEN,37191.35,0.00,LB
,,,10/12/2005 06:43PM,1,21,1 X 40FT CONTAINER STC 21 CRATES(14400 SHEETS) GHANA OTIE,14632.72,0.00,ES
,,,10/12/2005 06:43PM,1,9,1 X 20FT CONTAINER STC 9 PALLETSGHANA SAPELE/KHAYA QUATER/SAPELE,22086.97,0.00,PL
,,,10/12/2005 06:43PM,1,21,1 X 40FT CONTAINERS STC 21(9600 SHEETS) GHANA CEIBA/ESSA/,8422.82,0.00,EG
,,,10/12/2005 06:43PM,1,32,2 X 40FT CONTAINERS STC 32 PALLETSGHANA ASANFINA MIN./CHENCHEN,28151.14,0.00,LB
,,,10/12/2005 06:43PM,1,21,1 X 40FT CONTAINERS STC 21 CRATES(9360 SHEETS) GHANA CEIBA FACE/,11436.14,0.00,ES
,,,10/13/2005 08:12AM,1,24000,4 (FOUR) TRUCKS  CONTAINED 24000PCS OF CEIBA PLYWOOD.,42900.60,0.00,BJ
,,,10/13/2005 08:12AM,1,126,6X40' CONTAINERS CONTG; GHANAOGEA/OFRAM/CELTIS/CHENCHEN/OTIE,58289.43,0.00,US
,,,10/13/2005 08:13AM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA ROTARY VENEER,11589.12,0.00,US
,,,10/13/2005 08:25AM,1,20,CEIBA ROTARY VENEER,11509.24,0.00,ES
,,,10/13/2005 04:47PM,1,18,18 PALLET CEIBA ROTARY VENEER,11531.67,0.00,IN
,,,10/13/2005 04:57PM,1,29,2X40' CONTAINERS CONTG; GHANAMAHOGANY CURL VENEER/ODUM/MANSONIA/,54468.12,0.00,IT
,,,10/13/2005 04:57PM,1,8,1X20' CONTAINER CONTG; GHANAKOTO SLICED VENEER,18081.83,0.00,IT
,,,10/13/2005 05:02PM,1,21,1 X 40FT CONTAINER STC 21 CRATES(7580 SHEETS) GHANA OTIE,10627.92,0.00,US
,,,10/13/2005 05:02PM,1,17,1 X 40FT CONTAINER STC 17 CRATES(5230 SHEETS) GHANA CELTIS FACE/,9509.87,0.00,US
,,,10/14/2005 11:07AM,1,8,8 PALLETS ASANFONA SLICED VENEERS,18265.70,0.00,IT
,,,10/14/2005 01:08PM,1,63,3X40' CONTAINERS CONTG; GHANACHENCHEN/CELTIS/KOTO/OFRAM/OTIE,29230.89,0.00,US
,,,10/14/2005 01:08PM,1,42,2X40' CONTAINERS CONTG; GHANACELTIS/KOTO/CHENCHEN/OTIE/OFRAM,19806.75,0.00,US
,,,10/14/2005 02:04PM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA ROTARY VENEER 2.5MM THICK,12457.31,0.00,US
,,,10/14/2005 02:04PM,1,17,1X40' CONTAINER CONTG; GHANAOTIE/OGEA/CHENCHEN ROTARY VENEER,8982.76,0.00,US
,,,10/15/2005 10:56AM,1,16,STC MIXED SLICED VENEER,50497.32,0.00,GH
,,,10/15/2005 11:43AM,1,16,MIXED SLICED VENEER,38432.06,0.00,GH
,,,10/17/2005 09:24AM,1,21,ASANFINA SLICED VENEER,45815.43,0.00,GH
,,,10/17/2005 09:24AM,1,45,MIXED SLICED VENEER,75613.62,0.00,GH
,,,10/17/2005 09:43AM,1,33,ASANFINA SLICED VENEER,61915.73,0.00,GH
,,,10/17/2005 09:43AM,1,44,MIXED SLICED VENEER,91818.04,0.00,GH
,,,10/18/2005 03:52PM,1,17,1 X 40FT CONTAINER STC 17 CRATES(5230 SHEETS) GHANA CELTIS FACE/,9509.87,0.00,US
,,,10/19/2005 09:41AM,1,32,2 X 40FT CONTAINERS STC 32 PALLETSGHANA ASANFINA MIN./CHENCHEN,28151.14,0.00,LB
,,,10/19/2005 09:41AM,1,21,1 X 40FT CONTAINER STC 21 CRATES(9360 SHEETS) GHANA CEIBA FACE/,11370.00,0.00,ES
,,,10/19/2005 09:41AM,1,32,2 X 40FT CONTAINERS STC 32 PALLETSGHANA CEIBA/KOTO B/BK GRADE SLICED,35739.52,0.00,EG
,,,10/19/2005 10:55AM,1,32,2 X 40FT CONTAINERS STC 32 PALLETSGHANA SAPELE/EDINAM/CHENCHEN,37191.35,0.00,LB
,,,10/19/2005 01:37PM,1,13,PALLETS CEIBA ROTARY VENEER,10311.74,0.00,ES
,,,10/20/2005 11:29AM,1,264,GHANA CORE CEIBA ROTARY VENEER(LONG & SHORT GRAIN),148056.72,0.00,ES
,,,10/21/2005 02:43PM,1,15,1X40' CONTAINER CONTG; GHANAASANFENA/MAKORE/AKASSA/DANTA,54305.12,0.00,US
,,,10/21/2005 02:43PM,1,17,1X40' CONTAINER CONTG; GHANAOTIE ROTARY VENEER,23280.70,0.00,ES
,,,10/21/2005 03:23PM,1,16,1X40' CONTAINER CONTG; GHANAKOTO SLICED VENEER,22333.78,0.00,EG
,,,10/21/2005 03:23PM,1,17,1X40' CONTAINER CONTG; GHANACEIBA ROTARY VENEER,12750.92,0.00,ES
,,,10/21/2005 04:54PM,1,17,1X40' CONTAINER CONTG; GHANAOTIE/OGEA/CHENCHEN/CELTIS,8569.64,0.00,US
,,,10/22/2005 12:56PM,1,63,3X40' CONTAINERS CONTG; GHANAKOTO CELTIS/CHENCHEN/OTIE/OGEA/,29319.35,0.00,US
,,,10/22/2005 01:27PM,1,42,2X40' CONTAINERS CONTG; GHANACELTIS/KOTO/CHENCHEN/OTIE/OFRAM,19806.75,0.00,US
,,,10/22/2005 01:27PM,1,17,1X40' CONTAINER CONTG; GHANAOTIE/OGEA/CHENCHEN ROTARY VENEER,8982.76,0.00,US
,,,10/22/2005 01:57PM,1,63,3X40' CONTAINERS CONTG; GHANACHENCHEN/CELTIS/KOTO/OFRAM/OTIE,29230.89,0.00,US
,,,10/22/2005 02:19PM,1,6,1X20' CONTAINER CONTG; GHANAKOTO SLICED VENEER,15151.56,0.00,IT
,,,10/24/2005 12:02PM,1,32,2 X 40FT CONTAINERS STC 32 PALLETSGHANA SAP/MAKO/POMEL/MAHO/GUAREA/,42462.70,0.00,GB
,,,10/24/2005 12:03PM,1,44,1 X 40FT CONTAINERS STC 44PALLETS GHANA CHENCHEN INT/BK,48339.86,0.00,FR
,,,10/24/2005 12:03PM,1,34,2 X 40FT CONTAINERS STC 34 PALLETSGHANA KOTO/MWW NARROWS,30368.10,0.00,EG
,,,10/24/2005 12:03PM,1,16,1 X 40FT CONTAINER STC 16 PALLETSGHANA KOTO/CHENCHEN BK/B-BK,30609.26,0.00,IN
,,,10/24/2005 12:03PM,1,18,1 X 40FT CONTAINER  STC 18 BDLS.(12893 PCS) GHANA WAWA  KD LUMBER,12136.45,0.00,IT
,,,10/24/2005 12:03PM,1,61,3 X 40FT CONTAINERS STC 61 CRATES.(96000 SHEETS) GHANA CEIBA/ESSA/,88741.43,0.00,EG
,,,10/25/2005 11:02AM,1,16,1X40' CONTAINER CONTG; GHANAMAHOGANY SLICED VENEER,36081.18,0.00,GB
,,,10/25/2005 02:20PM,1,34,"2X40 CONTAINERS STC. 7,260 SHEETSGHANA CEIBA ROTARY VENEER",21907.60,0.00,BE
,,,10/25/2005 02:20PM,1,54,"2X40 CONTAINERS STC. 34,700 PIECESGHANA CEIBA/CHENCHEN ROTARY",20962.60,0.00,SA
,,,10/25/2005 02:27PM,1,23,"1X40 CONTAINER STC. 3,910 PIECESGHANA CEIBA ROTARY VENEER",11594.89,0.00,US
,,,10/25/2005 02:33PM,1,17,"1X40 STC. 6,430  PIECES GHANACELTIS/OTIE ROTARY PEELED",9146.90,0.00,US
,,,10/26/2005 01:13PM,1,19,3 X 20FT CONTAINERS STC 19 PALLETSGHANA  KHAYAIVORENSIS/UTILE/EDINAM,76487.00,0.00,LB
,,,10/26/2005 02:55PM,1,32,2 X 40FT CONTAINERS STC 32 PALLETSGHANA CEIBA/KOTO B/BK GRADE SLICED,35757.31,0.00,EG
,,,10/26/2005 02:55PM,1,21,1 X 40FT CONTAINER STC 21 CRATES(9360 SHEETS) GHANA CEIBA FACE/,11250.17,0.00,ES
,,,10/26/2005 02:55PM,1,17,1 X 40FT CONTAINER STC 17 CRATES(5230 SHEETS) GHANA CELTIS FACE/,9514.60,0.00,US
,,,10/26/2005 02:55PM,1,32,2 X 40FT CONTAINERS STC 32 PALLETSGHANA SAPELE/EDINAM/CHENCHEN,37209.86,0.00,LB
,,,10/26/2005 02:55PM,1,32,2 X 40FT CONTAINERS STC 32 PALLETSGHANA ASANFINA MIN./CHENCHEN,28165.15,0.00,LB
,,,10/27/2005 09:06AM,1,42,"2X40 CONTAINERS CONTG. 14,080 PCS.GHANA CHENCHEN/OFRAM/CELTIS/",19468.07,0.00,US
,,,10/27/2005 09:15AM,1,85,5 X 40FT CONTAINER STC 85 BUNDLESGHANA BLACK OFRAM/EDINAM/ASANF/,102656.96,0.00,LB
,,,10/27/2005 09:15AM,1,32,2 X 40FT CONTAINERS STC 32 PALLETSGHANA SAPELE/EDINAM/CHENCHEN,37209.86,0.00,LB
,,,10/27/2005 11:56AM,1,12,1 X 40FT CONTAINER STC 12 PALLETSGHANA ASANFINA/AKASSA,28663.15,0.00,GR
,,,10/27/2005 04:56PM,1,17,1X40' CONTAINER CONTG; GHANACEIBA ROTARY VENEER,11962.77,0.00,ES
,,,10/27/2005 04:56PM,1,8,1X20' CONTAINER CONTG; GHANAKOTO SLICED VENEER,17566.61,0.00,IT
,,,10/27/2005 05:38PM,1,36,2X40' CONTAINERS CONTG; GHANAMAKORE/GUAREA/ASANFENA/MAHOGANY/,83440.86,0.00,DE
,,,10/27/2005 05:38PM,1,6,1X20' CONTAINER CONTG; GHANAASAFENA/SAPELE SLICED VENEER,22835.94,0.00,GB
,,,10/28/2005 08:44AM,1,17,1X40' CONTAINER CONTG; GHANAOTIE/OGEA/CELTIS ROTARY PEELED,9146.90,0.00,US
,,,10/28/2005 08:44AM,1,34,2X40' CONTAINERS CONTG; GHANACEIBA ROTARY VENEER,23558.35,0.00,ES
,,,10/28/2005 09:17AM,1,17,1X40' CONTAINER CONTG; GHANACEIBA ROTARY VENEER,12616.54,0.00,ES
,,,10/28/2005 12:29PM,1,16,1X40' CONTAINER CONTG: GHANAASANFENA/GUAREA/CHENCHEN/SAPELE/,37800.58,0.00,ES
,,,10/28/2005 01:18PM,1,26,1 X 40FT CONTAINER STC 26 CRATES(15600 SHEETS)  GHANA CEIBA FACE,11154.29,0.00,FR
,,,10/28/2005 02:07PM,1,36,36 PALLETS CEIBA ROTARY VENEER,20717.75,0.00,ES
,,,10/28/2005 02:23PM,1,27,"1X40 CONTAINER STC. 17,350 PCS.GHANA CEIBA ROTARY VENEER",11945.26,0.00,SA
,,,10/28/2005 02:30PM,1,27,"1X40 CONTAINER STC. 17,350 SHTS.GHANA CEIBA ROTARY VENEER",10480.84,0.00,SA
,,,10/28/2005 02:30PM,1,17,"1X40 CONTAINER STC. 12,550 SHTS.GHANA OTIE ROTARY VENEER",26441.44,0.00,IT
,,,10/28/2005 02:36PM,1,14,1X40 CONTAINER GHANA ASAN/AKASSA/CHEN/B.OFRAM/SLICED VENEER.,22434.97,0.00,FR
,,,10/28/2005 02:42PM,1,16,1X40 CONTAINER STC. GHANA AKASSA/ASANFENA SLICED VENEER,38712.58,0.00,GR
,,,10/28/2005 03:48PM,1,42,ASANFINA SLICED VENEER,74994.24,0.00,GH
,,,10/28/2005 05:10PM,1,25,1 X 40FT & 1 X 20FT CONTAINERS STC25 PALLETS GHANA CHENCHEN/OFRAM,38950.11,0.00,FR
,,,10/28/2005 05:10PM,1,17,1 X 40FT CONTAINER STC 17 PALLETSGHANA ASANF/AKASSA/OFRAM/,24094.44,0.00,GR
,,,10/28/2005 05:19PM,1,17,"1X40 STC. 4,470 SHTS.GHANACEIBA ROTARY PEELED VENEER",11599.93,0.00,ES
,,,10/28/2005 05:37PM,1,21,"1X40 CONTAINER STC 7,040 SHEETSGHANA KOTO/CELTIS/CHEN/",9690.70,0.00,US
,,,10/28/2005 06:02PM,1,21,"1X40 CONTAINER STC. 7,040 SHEETSGHANA CELTIS/CHENCHEN/OTIE/",9864.05,0.00,US
,,,10/28/2005 06:08PM,1,21,"1X40 CONTAINER STC. 7,040 PCS.GHANA KOTO/OFRAM/CELTIS/OTIE/",9516.43,0.00,US
,,,10/28/2005 06:19PM,1,27,"1X40 CONTAINER STC. 17,350GHANA CEIBA ROTARY VENEER",11945.26,0.00,SA
,,,10/28/2005 06:22PM,1,16,1X40 CONTAINER STC. GHANA KOTOSLICED VENEER.,28711.09,0.00,SA
,,,10/29/2005 01:28PM,1,40,2 X 40FT CONTAINERS STC 40 PALLETSGHANA KHAYAFACE/INT/BK/B-BK,58369.54,0.00,US
,,,10/29/2005 01:35PM,1,18,1X40' HC CONTAINER CONTG; GHANACEIBA ROTARY VENEER,11262.78,0.00,GB
,,,10/29/2005 01:35PM,1,2,1X40' CONTAINER CONTG; GHANACHENCHEN/CELTIS/KOTO/OTIE/OFRAM,9690.70,0.00,US
,,,10/29/2005 01:35PM,1,17,1X40' CONTAINER CONTG; GHANACELTIS/OTIE ROTARY VENEER,9717.16,0.00,US
,,,10/31/2005 08:08AM,1,19,1  X 40FT CONTAINER STC 19 PALLETSGHANA OFRAM/KHAYA/KHAYA 1.5/,38653.74,0.00,US
,,,11/1/2005 01:41PM,1,34,2X40' CONTAINERS CONTG; GHANAMAHOGANY CURL VENEER,34580.70,0.00,IT
,,,11/1/2005 01:41PM,1,17,1X40' CONTAINER CONTG; GHANAOTIE ROTARY VENEER,23271.23,0.00,ES
,,,11/1/2005 01:41PM,1,17,1X40' CONTAINER CONTG; GHANACEIBA ROTARY VENEER,12081.97,0.00,ES
,,,11/1/2005 01:41PM,1,64,4X40' CONTAINERS CONTG: GHANAASANFENA/AKASSA/MAHOGANY/EDINAM/,161939.85,0.00,IT
,,,11/1/2005 02:45PM,1,16,1X40' CONTAINER CONTG; GHANAASANFENA SLICED VENEER,52274.13,0.00,ES
,,,11/1/2005 02:45PM,1,46,3X40' CONTAINERS COTG; GHANAMAHOGANY/ASANFENA/MAKORE/AKASSA,100911.35,0.00,IT
,,,11/1/2005 04:37PM,1,16,WAWA LUMBER KD 16 BUNDELS,13358.86,0.00,IT
,,,11/2/2005 08:55AM,1,17,1X40' CONTAINER CONTG; GHANACEIBA ROTARY VENEER,12081.97,0.00,ES
,,,11/2/2005 08:55AM,1,17,1X40' CONTAINER CONTG; GHANACEIBA ROTARY VENEER,11718.72,0.00,ES
,,,11/2/2005 08:55AM,1,16,1X40' CONTAINER CONTG; GHANAASANFENA/GUAREA/CHENCHEN/SAPELE/,38755.66,0.00,ES
,,,11/2/2005 01:34PM,1,12,1X40' PART LOADED CONTAINER CONTG:GHANA SAPELE SLICED VENEER,29494.94,0.00,GB
,,,11/2/2005 01:34PM,1,4,1X40' PART LOADED CONTAINER CONTG;GHANA MIXED REDWOOD SLICED VENEER,5613.17,0.00,GB
,,,11/3/2005 10:06AM,1,230,GHANA CORE CEIBA ROTARY VENEER(SHORT GRAIN) STC. 76820 PIECES.,121848.90,0.00,AE
,,,11/3/2005 12:11PM,1,69,GHANA CORE CEIBA ROTARY VENEER(LONG & SHORT GRAIN),38627.34,0.00,IN
,,,11/3/2005 01:43PM,1,15,1X40 CONTAINER STC. GHANA MAHOGANYSLICED VENEER,47875.50,0.00,US
,,,11/3/2005 01:47PM,1,42,"2X40 CONTAINERS STC. 14,080 SHEETSGHANA CELTIS/KOTO/OTIE/CHENCHEN/",194634.58,0.00,US
,,,11/4/2005 10:58AM,1,17,1X40' CONTAINER CONTG; GHANACELTIS/OTIE ROTARY VENEER,9208.02,0.00,US
,,,11/4/2005 10:58AM,1,17,1X40' CONTAINER CONTG; GHANACEIBA ROTARY VENEER,12745.73,0.00,ES
,,,11/4/2005 10:58AM,1,17,1X40' CONTAINER CONTG; GHANACEIBA ROTARY VENEER,12081.97,0.00,ES
,,,11/7/2005 12:45PM,1,18,1 X 40FT CONTAINER STC 18 CRATES(5760 SHEETS) GHANA CELTIS CORE,10101.09,0.00,US
,,,11/7/2005 12:45PM,1,21,1 X 40FT CONTAINER STC 21 BUNDLE(7530 SHEETS) GHANA OTIE CORE,10782.52,0.00,US
,,,11/7/2005 01:44PM,1,21,1X40' CONTAINER CONTG; GHANACELTIS/CHENCHEN/OTIE/OFRAM/KOTO,9863.00,0.00,US
,,,11/7/2005 04:05PM,1,18,GHANA CEIBA ROTARY VENEER,11601.70,0.00,IN
,,,11/7/2005 04:05PM,1,16,GHANA CEIBA ROTARY VENEER,12552.00,0.00,PT
,,,11/9/2005 10:54AM,1,42,GHANA MIXED SLICED,64203.24,0.00,GH
,,,11/9/2005 03:03PM,1,9,1 X 20FT CONTAINER STC (1910 BDLES)GHANA VARIOUS SLICED VENEER,17638.52,0.00,DE
,,,11/9/2005 06:30PM,1,41,2 X 40FT CONTAINERS STC 41 CRATES(18200 SHEETS) GHANA CHENCHEN/,20593.52,0.00,EG
,,,11/9/2005 06:30PM,1,20,1 X 40FT CONTAINER STC 20 CRATES(6800 SHEETS) GHANA CEIBA CORE,10781.19,0.00,FR
,,,11/9/2005 06:30PM,1,17,1 X 40FT CONTAINER STC 17 PALLETSGHANA MIXED REDWOOD NARROWS/,21144.08,0.00,PH
,,,11/10/2005 08:42AM,1,19,3 X 20FT CONTAINERS STC 19 PALLETSGHANA KHAYA IVORENSIS/AVODIRE/,63464.49,0.00,LB
,,,11/10/2005 08:42AM,1,18,3 X 20FT CONTAINERS STC 18 PALLETSGHANA KHAYA IVORENSIS/NIANGON/,63045.11,0.00,FR
,,,11/10/2005 08:42AM,1,20,3 X 20FT STC 20 PALLETS GHANAKHAYA IVORENSIS/EDINAM & UTILE,62992.42,0.00,FR
,,,11/10/2005 12:34PM,1,20,CEIBA ROTARY VENEER,11173.68,0.00,ES
,,,11/11/2005 03:27PM,1,17,1X40' CONTAINER CONTG: GHANAOTIE ROTARY VENEER,24325.96,0.00,IT
,,,11/11/2005 03:27PM,1,138,6X40' HC CONTAINERS CONTG; GHANACEIBA ROTAARY  VENEER,86328.60,0.00,SY
,,,11/12/2005 12:17PM,1,17,1X40' CONTAINER CONTG; GHANACEIBA ROTARY VENEER,12064.05,0.00,ES
,,,11/15/2005 11:41AM,1,21,1X40' CONTAINER CONTG; GHANAKOTO/CELTIS/OFRAM/CHENCHEN,9816.47,0.00,US
,,,11/15/2005 11:41AM,1,16,1X40' CONTAINER CONTG: GHANAMAKORE/SAPELE/ASANFENA SLICED,40073.22,0.00,AU
,,,11/15/2005 12:06PM,1,32,2X40' CONTAINERS CONTG; GHANAKOTO/CHENCHEN SLICED VENEER,51684.05,0.00,EG
,,,11/15/2005 12:23PM,1,54,2X40' CONTAINERS CONTG; GHANACEIBA ROTARY VENEER,25611.69,0.00,LB
,,,11/15/2005 01:22PM,1,17,1X40' CONTAINER CONTG; GHANAOGEA/OTIE/CELTIS ROTARY VENEER,8922.49,0.00,US
,,,11/15/2005 02:05PM,1,17,1X40' CONTAINER CONTG: GHANAOTIE ROTARY VENEER,24242.55,0.00,IT
,,,11/15/2005 02:38PM,1,17,1X40' CONTAINER CONTG; GHANAOGEA/OTIE/CELTIS ROTARY VENEER,8922.49,0.00,US
,,,11/15/2005 04:28PM,1,18,GHANA CEIBA ROTARY VENEER,11954.73,0.00,IN
,,,11/16/2005 08:22AM,1,21,1X40' CONTAINER CONTG; GHANACHENCHEN/KOTO/OFRAM/OTIE/CELTIS,9863.00,0.00,US
,,,11/16/2005 08:39AM,1,17,1X40' CONTAINER CONTG; GHANACEIBA ROTARY VENEER,12022.68,0.00,ES
,,,11/16/2005 11:50AM,1,42,"2X40 CONTAINERS STC. 14,080 SHEETSGHANA CELTIS/CHENCHEN/OFRAM/",19725.08,0.00,US
,,,11/16/2005 01:40PM,1,138,6X40' HC CONTAINERS CONTG; GHANACEIBA ROTAARY  VENEER,86328.60,0.00,SY
,,,11/17/2005 10:18AM,1,21,1X40' CONTAINER CONTG; GHANACHENCHEN/KOTO/OFRAM/OTIE/CELTIS,9863.00,0.00,US
,,,11/17/2005 10:18AM,1,17,1X40' CONTAINER CONTG; GHANACEIBA ROTARY VENEER,12022.68,0.00,ES
,,,11/17/2005 11:27AM,1,16,1X40' CONTAINER CONTG; GHANAASANFENA/MAKORE/OFRAM/MAHOGANY/,45914.24,0.00,DE
,,,11/17/2005 04:16PM,1,21,1X40' CONTAINER CONTG; GHANACHENCHEN/CELTIS/KOTO/OFRAM/OTIE,9863.00,0.00,US
,,,11/17/2005 04:16PM,1,17,1X40' CONTAINER CONTG; GHANAOGEA/OTIE/CELTIS ROTARY  VENEER,9080.31,0.00,US
,,,11/18/2005 10:33AM,1,36,GHANA CEIBA ROTARY VENEER,20169.26,0.00,ES
,,,11/18/2005 11:47AM,1,17,1X40' CONTAINER CONTG; GHANAOGEA/OTIE/CELTIS ROTARY  VENEER,9080.31,0.00,US
,,,11/18/2005 01:05PM,1,150,STC MIXED SLICED VENEER,258222.48,0.00,GH
,,,11/21/2005 11:35AM,1,41,2 X 40FT CONTAINERS STC 41 CRATES(18200 SHEETS) GHANA CHENCHEN/,20593.52,0.00,EG
,,,11/21/2005 11:35AM,1,20,1 X 40FT CONTAINER STC 20 CRATES(6800 SHEETS) GHANA CEIBA CORE,10744.22,0.00,FR
,,,11/21/2005 11:35AM,1,17,1 X 40FT CONTAINER STC 17 PALLETSGHANA MIXED REDWOOD NARROWS/,21071.58,0.00,PH
,,,11/21/2005 04:49PM,1,33,2 X 40FT CONTAINERS STC 33 BUNDLE3344 PCS GHANA WAWA NO. 1 COM/SELEC,23931.78,0.00,IT
,,,11/21/2005 04:49PM,1,18,1 X 40FT CONTAINER STC 18 CRATES(5760 SHEETS) GHANA CELTIS CORE,10101.09,0.00,US
,,,11/22/2005 10:00AM,1,41,4 X 40FT CONTAINERS STC 41 CRATES(18200 SHEETS) GHANA CHENCHEN/,20593.52,0.00,EG
,,,11/22/2005 12:45PM,1,20,1X40' CONTAINER CONTG; GHANASAPELE/KHAYA/ASANFENA SLICED,24571.75,0.00,US
,,,11/22/2005 12:45PM,1,44,3X40' CONTAINERS CONTG; GHANAASANFENA/SAPELE/AKASSA SLICED,129354.73,0.00,IT
,,,11/22/2005 12:45PM,1,21,1X40' CONTAINER CONTG; GHANAOFRAM/CHENCHEN/KOTO/CELTIS,9688.76,0.00,US
,,,11/22/2005 01:08PM,1,41,4 X 40FT CONTAINERS STC 41 CRATES(18200 SHEETS) GHANA CHENCHEN/,20593.52,0.00,SA
,,,11/22/2005 01:08PM,1,14,3 X 40FT CONTAINER STC 14 PALLETS(1488 SHEETS) GHANA  OTIE/CEIBA,39310.24,0.00,IT
,,,11/22/2005 01:08PM,1,17,1 X 40FT CONTAINER STC 17 PALLETSGHANA MIXED REDWOOD NARROWS/,21145.63,0.00,PH
,,,11/22/2005 01:08PM,1,41,2 X 40FT CONTAINERS STC 41 CRATES(18200 SHEETS) GHANA CHENCHEN/,20593.52,0.00,EG
,,,11/22/2005 01:08PM,1,20,1 X 40FT CONTAINER STC 20 CRATES(6800 SHEETS) GHANA CEIBA CORE,10781.98,0.00,FR
,,,11/22/2005 01:08PM,1,78,4 X 40FT CONTAINERS STC 78 PALLETSGHANA SAPELE/MAKORE/CHENCHEN/,44377.11,0.00,SA
