House Code,House Heads Code,House  Description,Date Processed,Items Number,Number of  Packages,Goods Description 1,Items Cif Ghc,Amount Paid Ghc,Country  Destinaton
,,,6/4/2010 09:53AM,1,4000,MAIN CROP RAW COCOA BEANS,1156439.47,0.00,TR
,,,6/4/2010 09:53AM,1,4000,MAIN CROP RAW COCOA BEANS,1156439.47,0.00,TR
,,,6/4/2010 09:53AM,1,4000,MAIN CROP RAW COCOA BEANS,1156439.47,0.00,TR
,,,6/4/2010 09:53AM,1,4000,MAIN CROP RAW COCOA BEANS,1156439.47,0.00,TR
,,,6/4/2010 09:53AM,1,4000,MAIN CROP RAW COCOA BEANS,1156439.47,0.00,MY
,,,6/4/2010 09:53AM,1,4000,MAIN CROP RAW COCOA BEANS,1013959.31,0.00,MY
,,,6/4/2010 09:53AM,1,4000,MAIN CROP RAW COCOA BEANS,1156439.47,0.00,MY
,,,6/4/2010 10:23AM,1,1600,MAIN CROP RAW COCOA BEANS(1600 BAGS X 62.5 KGS/BAG),479740.80,0.00,DE
,,,6/4/2010 10:23AM,1,16,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),1045863.50,0.00,FR
,,,6/4/2010 10:23AM,1,16,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),1045863.50,0.00,FR
,,,6/11/2010 10:21AM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),4059212.00,0.00,GB
,,,6/11/2010 10:21AM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),2001020.00,0.00,GB
,,,6/11/2010 10:21AM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),4716690.00,0.00,GB
,,,6/11/2010 10:21AM,1,1,BULK BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),2215415.00,0.00,GB
,,,6/11/2010 10:21AM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),4287900.00,0.00,GB
,,,6/11/2010 10:21AM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),8861660.00,0.00,GB
,,,6/11/2010 10:21AM,1,1,BULK MAIN CROP RAW COCOA BEANSBULK (BULK LOADING),2572740.00,0.00,GB
,,,6/11/2010 10:21AM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),2515568.00,0.00,GB
,,,6/11/2010 10:21AM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),2358345.00,0.00,GB
,,,6/11/2010 10:21AM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),2572740.00,0.00,GB
,,,6/11/2010 10:21AM,1,16,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),1000510.00,0.00,GB
,,,6/11/2010 10:21AM,1,16,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),1000510.00,0.00,GB
,,,6/11/2010 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS                 (BULK),1046962.25,0.00,FR
,,,6/11/2010 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS                    (BULK),1057682.00,0.00,FR
,,,6/11/2010 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,1046962.25,0.00,FR
,,,6/11/2010 10:34AM,1,3600,MAIN CROP RAW COCOA BEANS                   (BULK),951913.80,0.00,GB
,,,6/11/2010 10:34AM,1,400,MAIN CROP RAW COCOA BEANS                      (BULK),100051.00,0.00,GB
,,,6/11/2010 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,1054108.75,0.00,DE
,,,6/11/2010 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,1054108.75,0.00,DE
,,,6/11/2010 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS                  (BULK),1057682.00,0.00,DE
,,,6/11/2010 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,1057682.00,0.00,DE
,,,6/11/2010 10:34AM,1,4000,BGMAIN CROP RAW COCOA BEANS,971924.00,0.00,NL
,,,6/11/2010 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,971924.00,0.00,NL
,,,6/11/2010 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,971924.00,0.00,NL
,,,6/11/2010 10:34AM,1,4000,MAIN CROP RAW COCOA BEANS,971924.00,0.00,NL
,,,6/11/2010 10:34AM,1,400,MAIN CROP RAW COCOA BEANS,100051.00,0.00,IT
,,,6/11/2010 01:20PM,1,800,MAIN CROP RAW COCOA BEANS(800 BAGS X 62.5KGS/ BAG),235834.50,0.00,NL
,,,6/14/2010 11:03AM,1,4000,MAIN CROP RAW COCOA BEANS(4000 X 62.5 KGS/BAG),971924.00,0.00,NL
,,,6/14/2010 12:45PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS/BAG),971924.00,0.00,NL
,,,6/11/2010 01:21PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS/BAG),971924.00,0.00,NL
,,,6/11/2010 01:21PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS/BAG),971924.00,0.00,NL
,,,6/11/2010 01:21PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGSX 62.5KGS/ BAG),1179172.50,0.00,NL
,,,6/14/2010 10:03AM,1,400,MAIN CROP RAW COCOA BEANS                   (BULK),105768.20,0.00,DE
,,,6/14/2010 10:03AM,1,2600,MAIN CROP RAW COCOA BEANS                 (BULK),948697.88,0.00,DE
,,,6/14/2010 10:03AM,1,4000,MAIN CROP RAW COCOA BEANS                  (BULK),1057682.00,0.00,DE
,,,6/14/2010 10:03AM,1,4000,MAIN CROP RAW COCOA BEANS,1200612.00,0.00,FR
,,,6/14/2010 10:03AM,1,4000,MAIN CROP RAW COCOA BEANS                 (BULK),1107707.50,0.00,NL
,,,6/14/2010 10:03AM,1,4000,MAIN CROP RAW COCOA BEANS,1257784.00,0.00,DE
,,,6/14/2010 10:03AM,1,4000,MAIN CROP RAW COCOA BEANS,971924.00,0.00,NL
,,,6/14/2010 10:03AM,1,4000,MAIN CROP RAW COCOA BEANS,971924.00,0.00,FR
,,,6/14/2010 10:03AM,1,4000,MAIN CROP RAW COCOA BEANS,1257784.00,0.00,NL
,,,6/15/2010 12:12PM,1,1600,MAIN CROP RAW COCOA BEANS,420880.22,0.00,LK
,,,6/15/2010 12:12PM,1,4000,MAIN CROP RAW COCOA BEANS,1052201.26,0.00,LK
,,,6/15/2010 12:12PM,1,4000,MAIN CROP RAW COCOA BEANS,1072350.00,0.00,US
,,,6/15/2010 12:12PM,1,4000,MAIN CROP RAW COCOA BEANS,1072350.00,0.00,US
,,,6/15/2010 12:12PM,1,4000,MAIN CROP RAW COCOA BEANS,1072350.00,0.00,US
,,,6/15/2010 12:12PM,1,4000,MAIN CROP RAW COCOA BEANS,1072350.00,0.00,US
,,,6/15/2010 12:12PM,1,3200,MAIN CROP RAW COCOA BEANS,857880.00,0.00,US
,,,6/15/2010 12:12PM,1,4000,MAIN CROP RAW COCOA BEANS,969540.23,0.00,TR
,,,6/15/2010 12:12PM,1,4000,MAIN CROP RAW COCOA BEANS,969540.23,0.00,TR
,,,6/15/2010 12:12PM,1,4000,MAIN CROP RAW COCOA BEANS,969540.23,0.00,TR
,,,6/15/2010 12:12PM,1,4000,MAIN CROP RAW COCOA BEANS,969540.23,0.00,TR
,,,6/16/2010 08:52AM,1,3200,MAIN CROP RAW COCOA BEANS,927253.90,0.00,ID
,,,6/16/2010 03:15PM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),4360890.00,0.00,GB
,,,6/16/2010 03:15PM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),4718340.00,0.00,GB
,,,6/16/2010 03:15PM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),2573640.00,0.00,GB
,,,6/16/2010 03:15PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS/BAG),1072350.00,0.00,BE
,,,6/16/2010 03:15PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KILOS/BAG),1072350.00,0.00,BE
,,,6/16/2010 03:15PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS/BAG),1072350.00,0.00,BE
,,,6/16/2010 03:15PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS/BAG),1072350.00,0.00,BE
,,,6/17/2010 09:01AM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),2216190.00,0.00,BE
,,,6/17/2010 09:14AM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),5147280.00,0.00,GB
,,,6/17/2010 11:52AM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS/BAG),1108095.00,0.00,NL
,,,6/17/2010 03:22PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS/BAG),972264.00,0.00,NL
,,,6/17/2010 11:52AM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS/BAG),972264.00,0.00,NL
,,,6/17/2010 11:52AM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X  62.5 KGS/BAG),972264.00,0.00,NL
,,,6/17/2010 03:22PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS/BAG),972264.00,0.00,NL
,,,6/17/2010 11:52AM,1,16,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),1054477.50,0.00,FR
,,,6/21/2010 04:10PM,1,800,MAIN CROP RAW COCOA BEANS(800 BAGS X 62.5 KGS/BAG),218044.50,0.00,JP
,,,6/21/2010 04:10PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS/BAG),1072350.00,0.00,JP
,,,6/21/2010 04:10PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS/BAG),1072350.00,0.00,JP
,,,6/21/2010 04:10PM,1,800,MAIN CROP RAW COCOA BEANS(800 BAGS X 62.5 KGS/BAG),235917.00,0.00,JP
,,,6/21/2010 04:10PM,1,800,MAIN CROP RAW COCOA BEANS(800 BAGS X 62.5 KGS/BAG),235917.00,0.00,JP
,,,6/21/2010 04:10PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS/BAG),1179585.00,0.00,JP
,,,6/21/2010 04:10PM,1,1600,MAIN CROP RAW COCOA BEANS(1600 BAGS X 62.5 KGS/BAG),471834.00,0.00,JP
,,,6/21/2010 04:10PM,1,1600,MAIN CROP RAW COCOA BEANS(1600 BAGS X 62.5 KGS/BAGS),471834.00,0.00,JP
,,,6/21/2010 04:10PM,1,1600,MAIN CROP RAW COCOA BEANS(1600 BAGS X 62.5 KGS/BAG),471834.00,0.00,JP
,,,6/23/2010 12:35PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5KGS/BAG),1073625.00,0.00,BE
,,,6/23/2010 12:35PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS/BAG),1073625.00,0.00,BE
,,,6/23/2010 12:35PM,1,2400,MAIN CROP RAW COCOA BEANS(2400 BAGS X 62.5KGS/BAG),644175.00,0.00,BE
,,,6/30/2010 09:21AM,1,4000,MAIN CROP RAW COCOA BEANS,974576.00,0.00,NL
,,,6/30/2010 09:21AM,1,4000,MAIN CROP RAW COCOA BEANS,1056985.00,0.00,FR
,,,6/30/2010 09:21AM,1,4000,MAIN CROP RAW COCOA BEANS,974576.00,0.00,NL
,,,6/30/2010 09:21AM,1,4000,MAIN CROP RAW COCOA BEANS,974576.00,0.00,NL
,,,6/30/2010 09:21AM,1,4000,MAIN CROP RAW COCOA BEANS,974576.00,0.00,NL
,,,6/30/2010 09:21AM,1,4000,MAIN CROP RAW COCOA BEANS,1182390.00,0.00,NL
,,,6/30/2010 09:21AM,1,4000,MAIN CROP RAW COCOA BEANS,1182390.00,0.00,NL
,,,6/30/2010 09:21AM,1,4000,MAIN CROP RAW COCOA BEANS,1182390.00,0.00,NL
,,,6/30/2010 09:21AM,1,4000,MAIN CROP RAW COCOA BEANS,1141185.50,0.00,BE
,,,6/30/2010 09:21AM,1,4000,MAIN CROP RAW COCOA BEANS                 (BULK),1110730.00,0.00,NL
,,,6/30/2010 09:21AM,1,4000,MAIN CROP RAW COCOA BEANS                     (BULK),1110730.00,0.00,NL
,,,6/30/2010 09:21AM,1,4000,MAIN CROP RAW COCOA BEANS                      (BULK),1110730.00,0.00,NL
,,,6/30/2010 09:21AM,1,2400,MAIN CROP RAW COCOA BEANS,709434.00,0.00,NL
,,,6/30/2010 09:21AM,1,800,MAIN CROP RAW COCOA BEANS,228237.10,0.00,BE
,,,6/30/2010 09:21AM,1,528,MAIN CROP RAW COCOA BEANS         (ORGANIC COCOA),218742.15,0.00,NL
,,,6/30/2010 12:50PM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),10820660.00,0.00,NL
,,,6/30/2010 12:50PM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),1082066.00,0.00,NL
,,,6/30/2010 12:50PM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),17436311.20,0.00,NL
,,,7/2/2010 01:14PM,1,1600,MAIN CROP RAW COCOA BEANS(1600 BAGS X 62.5 KILOS/BAG),472956.00,0.00,JP
,,,7/2/2010 01:14PM,1,4000,"MAIN CROP RAW COCOA BEANS(4,000 BAGS X 62.5K GS./BAG)",1200305.00,0.00,JP
,,,7/2/2010 01:14PM,1,800,MAIN CROP RAW COCOA BEANS(800 BAGS X 62.5KGS/BAG),240061.00,0.00,JP
,,,7/2/2010 01:14PM,1,1600,"NATURAL MAIN CROP RAW COCOA BEANS.1,600 BAGS X 62.5KGS./BAG)",480122.00,0.00,JP
,,,7/2/2010 01:14PM,1,1600,"MAIN CROP RAW BEANS1,600 BAGS X 62.5KGS./BAG)",480122.00,0.00,JP
,,,7/2/2010 01:14PM,1,800,MAIN CROP RAW COCOA BEANS(800 BAGS X 62.5KGS/BAG),214980.00,0.00,JP
,,,7/5/2010 09:52AM,1,4000,MAIN CROP RAW COCOA BEANS,1182390.00,0.00,NL
,,,7/5/2010 09:52AM,1,4000,MAIN CROP RAW COCOA BEAMS,1182390.00,0.00,NL
,,,7/5/2010 09:52AM,1,4000,MAIN CROP RAW COCOA BEANS,1141185.50,0.00,NL
,,,7/5/2010 09:52AM,1,4000,MAIN CROP RAW COCOA BEANS,1141185.50,0.00,NL
,,,7/5/2010 09:52AM,1,4000,MAIN CROP RAW COCOA BEANS,1141185.50,0.00,NL
,,,7/5/2010 09:52AM,1,4000,MAIN CROP RAW COCOA BEANS,1141185.50,0.00,NL
,,,7/5/2010 09:52AM,1,4000,MAIN CROP RAW COCOA BEANS,1141185.50,0.00,NL
,,,7/5/2010 09:52AM,1,4000,MAIN CROP RAW COCOA BEANS,1182390.00,0.00,NL
,,,7/5/2010 09:52AM,1,4000,MAIN CROP RAW COCOA BEANS,1182390.00,0.00,NL
,,,7/5/2010 09:52AM,1,4000,MAIN CROP RAW COCOA BEANS,1182390.00,0.00,NL
,,,7/5/2010 09:52AM,1,4000,MAIN CROP RAW COCOA BEANS,1182390.00,0.00,NL
,,,7/5/2010 09:52AM,1,4000,MAIN CROP RAW COCOA BEANS,1141185.50,0.00,NL
,,,7/5/2010 09:52AM,1,4000,MAIN CROP RAW COCOA BEANS,1060568.00,0.00,ES
,,,7/5/2010 09:52AM,1,3200,MAIN CROP RAW COCOA BEANS,839855.20,0.00,ES
,,,7/5/2010 09:52AM,1,1600,MAIN CROP RAW COCOA BEANS,424227.20,0.00,ES
,,,7/5/2010 09:52AM,1,800,MAIN CROP RAW COCOA BEANS,207814.00,0.00,ES
,,,7/5/2010 09:52AM,1,1600,MAIN CROP RAW COCOA BEANS,480122.00,0.00,IT
,,,7/5/2010 09:52AM,1,4000,MAIN CROP RAW COCOA BEANS,1200305.00,0.00,NL
,,,7/5/2010 09:52AM,1,4000,MAIN CROP RAW COCOA BEANS,1200305.00,0.00,NL
,,,7/5/2010 09:52AM,1,1600,MAIN CROP RAW COCOA BEANS,480122.00,0.00,NL
,,,7/5/2010 03:25PM,1,8000,MAIN CROP RAW COCOA BEANS(8000 BAGS X 62.5 KGS/BAG),2059297.00,0.00,EE
,,,7/5/2010 03:25PM,1,7448,MAIN CROP RAW COCOA BEANS7448 BAGS X 62.5KGS/ BAG),1925830.97,0.00,EE
,,,7/6/2010 09:57AM,1,1800,"MAIN CROP RAW COCOA BEANS(1,800 BAGS X 62.5KGS/BAG)",468625.50,0.00,JP
,,,7/7/2010 11:24AM,1,1200,MAIN CROP RAW COCOA BEANS,360895.50,0.00,IT
,,,7/7/2010 11:24AM,1,400,MAIN CROP RAW COCOA BEANS,120298.50,0.00,IT
,,,7/9/2010 09:02AM,1,16,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),1005480.00,0.00,FR
,,,7/9/2010 09:02AM,1,16,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),1005480.00,0.00,GB
,,,7/9/2010 09:02AM,1,16,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),1005480.00,0.00,GB
,,,7/9/2010 09:02AM,1,16,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),1005480.00,0.00,GB
,,,7/9/2010 09:02AM,1,16,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),1005480.00,0.00,GB
,,,7/13/2010 01:20PM,1,800,MAIN CROP RAW COCOA BEANS(800 BAGS X 63.5KGS/BAG),219615.25,0.00,ES
,,,7/13/2010 01:20PM,1,4000,MAIN CROP RAW COCOA BEANS(4000 BAGS X 62.5 KGS/BAG),1098076.25,0.00,ES
,,,7/13/2010 01:20PM,1,4000,"MAIN CROP RAW COCOA BEANS(4,000 BAGS X 63.5/BAG)",1098076.25,0.00,ES
,,,7/13/2010 01:20PM,1,4000,"MAIN CROP RAW COCOA BEANS(4,000 BAGS X 63.5KGS/BAG)",1098076.25,0.00,ES
,,,7/13/2010 01:20PM,1,4000,"MAIN CROP RAW COCOA BEANS(4,000 X 63.5KGS/BAG)",1098076.25,0.00,ES
,,,7/16/2010 02:25PM,1,800,MAIN CROP RAW COCOA BEANS(800 BAGS X 62.5 KGS/BAG),219615.25,0.00,ES
,,,7/16/2010 02:25PM,1,1400,MAIN CROP RAW COCOA BEANS(1400 BAGS X 62.5 KGS/BAG),384326.69,0.00,IT
,,,7/16/2010 02:25PM,1,4160,MAIN CROP RAW C OCOA BEANS(4160 BAGS X 62.5 KGS/BAG),1254327.10,0.00,NL
,,,7/16/2010 02:25PM,1,1760,MAIN CROP RAW COCOA BEANS(1760 BAGS X 62.5 KGS/BAG),491074.10,0.00,NL
,,,7/19/2010 08:33AM,1,1600,MAIN CROP RAW  COCOA BEANS(1600 BAGS X 62.5 KGS/BAG),446431.00,0.00,NL
,,,7/16/2010 02:26PM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),15472434.40,0.00,NL
,,,7/16/2010 02:26PM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),1365214.80,0.00,NL
,,,7/16/2010 02:26PM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),9144635.00,0.00,NL
,,,7/22/2010 05:16PM,1,8000,MAIN CROP RAW COCOA BEANS(8000 BAGS X 62.5 KGS/BAG),2158827.09,0.00,EE
,,,7/22/2010 12:52PM,1,8000,MAIN CROP RAW COCOA BEANS(8000 BAGS X 62.5 KGS/BAG),2158827.09,0.00,EE
,,,7/22/2010 12:52PM,1,8000,MAIN CROP RAW COCOA BEANS(8000 BAGS X 62.5 KGS/BAG),2158827.09,0.00,EE
,,,7/22/2010 12:52PM,1,8000,MAIN CROP RAW COCOA BEANS(8000 BAGS X 62.5 KGS/BAG),2055529.99,0.00,EE
,,,7/22/2010 12:52PM,1,8000,MAIN CROP RAW COCOA BEANS(8000 BAGS X 62.5 KGS/BAG),2059130.53,0.00,EE
,,,7/22/2010 05:53PM,1,8000,MAIN CROP RAW COCOA BEANS(8000 BAGS X 62.5 KGS/BAG),2087913.16,0.00,EE
,,,7/22/2010 12:52PM,1,8000,MAIN CROP RAW COCOA BEANS(8000 BAGS X 62.5 KGS/BAG),2159346.61,0.00,EE
,,,7/22/2010 12:52PM,1,8000,MAIN CROP RAW COCOA BEANS(8000 BAGS X 62.5 KGS/BAG),2159346.61,0.00,EE
,,,7/22/2010 12:52PM,1,8000,MAIN CROP RAW COCOA BEANS(8000 BAGS X 62.5 KGS/BAG),2159346.61,0.00,EE
,,,7/22/2010 12:52PM,1,8000,"MAIN CROP RAW COCOA BEANS(8,000 BAGS X 62.5KGS/ BAG)",2159346.61,0.00,EE
,,,7/22/2010 12:52PM,1,8000,MAIN CROP RAW COCOA BEANS(8000 BAGS X 62.5KGS/BAG),2159346.61,0.00,EE
,,,7/22/2010 12:52PM,1,8000,"MAIN CROP RAW COCOA BEANS8,000BAGS X 62.5KGS/BAG)",2339279.53,0.00,EE
,,,7/22/2010 12:52PM,1,8000,"MAIN CROP RAW COCOA BEANS(8,000 BAGS X 62.5KGS/BAG)",2339279.53,0.00,EE
,,,7/22/2010 12:52PM,1,8000,"MAIN CROP RAW COCOA BEANS(8,000 BAGS X 62.5KGS/BAG)",2339279.53,0.00,EE
,,,7/22/2010 12:52PM,1,6400,"MAIN CROP RAW COCOA BEANS(6,400 BAGS X 62.5KGS/BAG)",1871423.62,0.00,EE
,,,7/22/2010 12:52PM,1,552,MAIN CROP RAW COCOA BEANS(552 BAGS X 62.5KGS/BAG),141583.13,0.00,EE
,,,7/26/2010 08:55AM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING ),12374582.50,0.00,NL
,,,7/27/2010 11:05AM,1,2560,"MAIN CROP RAW COCOA BEANS(2,560 BAGS X 63.5 KGS/BAG)",718108.80,0.00,NL
,,,7/27/2010 11:05AM,1,1440,"MAIN CROP RAW COCOA BEANS(1,440BAGS X 63.5KGS/BAG)",403936.20,0.00,NL
,,,7/27/2010 01:03PM,1,3200,"MAIN CROP RAW COCOA BEANS3,200 BAGS X 63.5KGS/BAG)",970026.00,0.00,NL
,,,7/28/2010 12:02PM,1,3200,"MAIN CROP RAW COCOA BEANS(3,200 BAGS X 62.5 KGS/BAG)",848410.80,0.00,JP
,,,7/28/2010 01:24PM,1,3200,"MAIN CROP RAW COCOA BEANS(3,200 BAGS X 62.5KGS/BAG)",970026.00,0.00,JP
,,,7/28/2010 12:02PM,1,2800,"MAIN CROP RAW COCOA BEANS(2,800 BAGS X 62.5KGS/BAG)",848772.75,0.00,JP
,,,7/28/2010 12:02PM,1,800,MAIN CROP RAW COCOA BEANS(800 BAGS X 62.5KGS/BAG),242506.50,0.00,JP
,,,7/28/2010 12:02PM,1,2800,"MAIN CROP RAW COCOA BEANS(2,800 X 62.5 KGS/BAG)",772763.25,0.00,IT
,,,8/2/2010 12:53PM,1,320,MAIN CROP RAW COCOA BEANS(320 BAGS X 62.5KGS/ BAG),97002.60,0.00,NL
,,,8/2/2010 12:53PM,1,1760,"MAIN CROP RAW COCOA BEANS(1,760 BAGS X 62.5KGS/BAG)",533514.30,0.00,NL
,,,8/2/2010 12:53PM,1,4000,"MAIN CROP RAW COCOA BEANS(4,000BAGS X 62.5KGS/BAG)",1212532.50,0.00,NL
,,,8/2/2010 12:53PM,1,800,MAIN CROP RAW COCOA BEANS(800 BAGS X 62.5KGS/BAG),209931.00,0.00,JP
,,,8/2/2010 12:53PM,1,400,MAIN CROP RAW COCOA BEANS(400 BAGS X 62.5KGS/BAG),119443.50,0.00,JP
,,,8/2/2010 12:53PM,1,3200,"MAIN CROP RAW COCOA BEANS(3,200 BAGS X 62.5KGS/BAG)",955548.00,0.00,JP
,,,8/2/2010 12:53PM,1,4000,"MAIN CROP RAW COCOA BEANS(4,000 BAGS X 62.5KGS/BAG)",1212532.50,0.00,NL
,,,8/2/2010 12:53PM,1,1760,"MAIN CROP RAW COCOA BEANS(1,760 BAGS X 62.5KGS/BAG)",533514.30,0.00,NL
,,,8/2/2010 12:53PM,1,16,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),1071372.00,0.00,FR
,,,8/2/2010 12:53PM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),4271010.00,0.00,GB
,,,8/2/2010 12:53PM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),2135505.00,0.00,GB
,,,8/2/2010 12:53PM,1,1,BULK MAIN CROP RAW COCOA BEANS(BULK LOADING),4053840.00,0.00,GB
,,,8/9/2010 11:45AM,1,4000,"MAIN CROP RAW COCOA BEANS(4,000 X 62.5KGS/BAG)",1048857.50,0.00,IT
,,,8/9/2010 11:45AM,1,4000,"MAIN CROP RAW COCOA BEANS(4,000 BAGS X 62.5KGS/BAG)",1048857.50,0.00,IT
,,,8/9/2010 11:45AM,1,1600,"MAIN CROP RAW COCOA BEANS(1,600 BAGS X 62.5KGS/BAG)",419543.00,0.00,IT
,,,8/9/2010 11:45AM,1,600,MAIN CROP RAW COCOA BEANS(600 BAGS X 62.5KGS/BAG),154073.55,0.00,JP
,,,8/9/2010 02:04PM,1,4000,"MAIN CROP RAW COCOA BEANS(4,000 BAGS X 62.5KGS/BAG)",1030773.75,0.00,IT
,,,8/9/2010 02:04PM,1,4000,"MAIN CROP RAW COCOA BEANS(4,000 BAGS X 62.5KGS/BAG)",1030773.75,0.00,IT
,,,8/9/2010 11:45AM,1,1200,"MAIN CROP RAW COCOA BEANS(1,200 BAGS X 62.5KGS/BAG)",330932.63,0.00,IT
,,,8/10/2010 02:42PM,1,4000,"MAIN CROP RAW COCOA BEANS(4,000 BAGS X 62.5KGS/BAG)",1045825.70,0.00,NL
,,,8/10/2010 02:42PM,1,4000,"MAIN CROP RAW COCOA BEANS(4,000 BAGS X 62.5KGS/BAG)",1045822.10,0.00,NL
,,,8/10/2010 02:42PM,1,2400,"MAIN CROP RAW COCOA BEANS(2,400 BAGS X 62.5KGS/BAG)",627493.26,0.00,NL
,,,8/10/2010 02:42PM,1,800,MAIN CROP RAW COCOA BEANS(800 BAGS X 62.5KGS/BAG),242457.60,0.00,DE
,,,8/13/2010 08:39AM,1,4000,MAIN CROP RAW COCOA BEANS,1212288.00,0.00,SG
,,,8/13/2010 08:39AM,1,1600,MAIN CROP RAW COCOA BEANS,418528.00,0.00,ES
,,,8/13/2010 09:10AM,1,4000,MAIN CROP RAW COCOA BEANS,981376.00,0.00,NL
,,,8/13/2010 09:10AM,1,4000,MAIN CROP RAW COCOA BEANS,981376.00,0.00,NL
,,,8/16/2010 04:52PM,1,4000,MAIN CROP RAW COCOA BEANS,1118480.00,0.00,NL
,,,8/16/2010 04:52PM,1,4000,MAIN CROP RAW COCOA BEANS,1118480.00,0.00,NL
,,,8/16/2010 04:52PM,1,4000,MAIN CROP RAW COCOA BEANS,1100440.00,0.00,NL
,,,8/16/2010 04:52PM,1,4000,MAIN CROP RAW COCOA BEANS,1067968.00,0.00,FR
,,,8/16/2010 04:52PM,1,4000,MAIN CROP RAW COCOA BEANS,1262800.00,0.00,NL
,,,8/16/2010 04:52PM,1,4000,MAIN CROP RAW COCOA BEANS,1262800.00,0.00,NL
,,,8/16/2010 04:52PM,1,800,MAIN CROP RAW COCOA BEANS,252560.00,0.00,NL
,,,8/16/2010 04:52PM,1,4000,MAIN CROP RAW COCOA BEANS,1100440.00,0.00,IT
,,,8/16/2010 04:52PM,1,3200,MAIN CROP RAW COCOA BEANS,880352.00,0.00,IT
,,,8/16/2010 04:52PM,1,1200,MAIN CROP RAW COCOA BEANS,330132.00,0.00,IT
,,,8/17/2010 08:34AM,1,240,MAIN CROP RAW COCOA BEANS                (BULK),89653.77,0.00,GB
