House Code,House Heads Code,House  Description,Date Processed,Items Number,Number of Packages,Goods Descriptions 1,Items Cif Ghc,Amount Paid Ghc,Country  Destination
,,,10/16/2008 08:25AM,1,2100,2100 SHEETS OF MIXED PLYWOOD,34583.27,0.00,NG
,,,10/18/2008 09:01AM,1,14200,14200 SHEETS OF CEIBA PLYWOOD,103476.66,0.00,NG
,,,10/18/2008 09:01AM,1,7746,7746 SHEETS OF MIXED  PLYWOOD,105724.46,0.00,NG
,,,10/18/2008 12:22PM,1,3485,3485 SHEETS OF MIXED PLYWOOD,53103.11,0.00,NG
,,,10/18/2008 12:22PM,1,4197,4197 SHEETS OF MIXED PLYWOOD,54779.93,0.00,NG
,,,10/19/2008 03:28PM,1,5300,5300 SHEETS OF CEIBA PLYWOOD,63912.65,0.00,NG
,,,10/19/2008 03:28PM,1,3050,3050 SHEETS OF MIXED PLYWOOD,47400.44,0.00,NG
,,,10/20/2008 08:10AM,1,3285,3285 SHEETS OFMIXED PLYWOOD,55161.39,0.00,NG
,,,10/20/2008 08:10AM,1,3120,3120 SHEETS OFMIXED PLYWOOD,53037.33,0.00,NG
,,,10/20/2008 08:10AM,1,4788,4788 SHEETS OFMIXED PLYWOOD,52885.49,0.00,NG
,,,10/20/2008 08:52AM,1,10200,10200 SHEETS OFCEIBA PLYWOOD,93024.25,0.00,NG
,,,10/20/2008 08:52AM,1,13854,13854 SHEETS OFMIXED PLYWOOD,161115.57,0.00,NG
,,,10/23/2008 12:53PM,1,20900,20900 SHEETS OFMIXED PLYWOOD,271238.98,0.00,NG
,,,10/24/2008 01:18PM,1,2574,2574 SHEETS OFCEIBA PLYWOOD,43628.66,0.00,NG
,,,10/25/2008 10:02AM,1,8013,8013 SHEETS OFMIXED PLYWOOD,197137.44,0.00,NG
,,,10/27/2008 07:07AM,1,3570,3570 SHEETS OFMIXED PLYWOOD,57907.30,0.00,NG
,,,10/28/2008 12:08PM,1,4150,4150 SHEETS OFMIXED PLYWOOD,63203.95,0.00,NG
,,,10/29/2008 09:14AM,1,8000,8000 SHEETS OFCEIBA PLYWOOD,55708.80,0.00,NG
,,,10/29/2008 09:14AM,1,16215,16215 SHEETS OFMIXED PLYWOOD,215034.90,0.00,NG
,,,10/30/2008 08:51AM,1,20800,20800 SHEETS OFMIXED PLYWOOD,204473.65,0.00,NG
,,,10/31/2008 08:26AM,1,5600,5600 SHEETS OFCEIBA PLYWOOD,50300.40,0.00,TG
,,,10/31/2008 08:54AM,1,3550,3550 SHEETS OFMIXED PLYWOOD,56672.68,0.00,NG
,,,10/31/2008 08:54AM,1,4600,4600 SHEETS OFMIXED PLYWOOD,55823.70,0.00,NG
,,,10/31/2008 08:54AM,1,3950,3950 SHEETS OFMIXED PLYWOOD,55675.72,0.00,NG
,,,10/31/2008 12:52PM,1,3010,3010 SHEETS OFCEIBA PLYWOOD,29249.00,0.00,TG
,,,11/1/2008 10:14AM,1,3300,3300 SHEETS OFMIXED PLYWOOD,50834.28,0.00,NG
,,,11/1/2008 10:14AM,1,2910,2910 SHEETS OFMIXED PLYWOOD,48552.73,0.00,NG
,,,11/1/2008 10:14AM,1,5000,5000 SHEETS OFMIXED PLYWOOD,56173.04,0.00,NG
,,,11/1/2008 10:23AM,1,3000,3000 SHEETS OFCEIBA PLYWOOD,43562.73,0.00,NG
,,,11/3/2008 08:12AM,1,3925,3925 SHEETS OFMIXED PLYWOOD,56004.75,0.00,NG
,,,11/3/2008 08:12AM,1,3000,3000 SHEETS OFCEIBA PLYWOOD,43562.73,0.00,NG
,,,11/3/2008 08:37AM,1,7616,7616 SHEETS OFMIXED PLYWOOD,184514.27,0.00,NG
,,,11/4/2008 09:41AM,1,6979,6979 SHEETS OFASANFINA PLYWOOD,158748.36,0.00,NG
,,,11/4/2008 09:41AM,1,10466,10466 SHEETS OFCEIBA  PLYWOOD,141924.19,0.00,NG
,,,11/5/2008 08:30AM,1,20029,20029 SHEETS OFCEIBA PLYWOOD,229469.80,0.00,NG
,,,11/5/2008 11:54AM,1,3791,3791 SHEETS OFMIXED PLYWOOD,56056.83,0.00,NG
,,,11/6/2008 08:00AM,1,3765,3765 SHEETS OFMIXED PLYWOOD,54377.11,0.00,NG
,,,11/6/2008 08:00AM,1,3765,3765 SHEETS OFMIXED PLYWOOD,54148.76,0.00,NG
,,,11/6/2008 08:14AM,1,13481,13481 SHEETS OFMIXED PLYWOOD,169108.13,0.00,NG
,,,11/6/2008 04:35PM,1,3114,3114 SHEETS OFMIXED PLYWOOD,42363.95,0.00,NG
,,,11/7/2008 09:08AM,1,29679,29679 SHEETS OFMIXED PLYWOOD,340692.98,0.00,NG
,,,11/8/2008 08:28AM,1,2277,2277 SHEETS OFMIXED PLYWOOD,46097.73,0.00,NG
,,,11/8/2008 08:28AM,1,3420,3420 SHEETS OFMIXED PLYWOOD,55393.67,0.00,NG
,,,11/10/2008 07:33AM,1,2790,2790 SHEETS OFMIXED PLYWOOD,50768.13,0.00,NG
,,,11/11/2008 09:33AM,1,5760,5760 SHEETS OFCEIBA PLYWOOD,54540.64,0.00,TG
,,,11/11/2008 12:22PM,1,18000,18000 SHEETS OFCEIBA PLYWOOD,115869.60,0.00,NG
,,,11/12/2008 08:32AM,1,3200,3200 SHEETS OFMIXED PLYWOOD,52398.81,0.00,NG
,,,11/12/2008 09:23AM,1,18000,18000 SHEETS OFCHENCHEN PLYWOOD,115869.60,0.00,NG
,,,11/14/2008 07:58AM,1,2100,2100 SHEETS OFMIXED PLYWOOD,43164.35,0.00,NG
,,,11/17/2008 08:07AM,1,3490,3490 SHEETS OFMIXED PLYWOOD,53050.57,0.00,NG
,,,11/17/2008 08:07AM,1,2600,2600 SHEETS OFMIXED PLYWOOD,31957.42,0.00,TG
,,,11/18/2008 07:45AM,1,3930,3930 SHEETS OFMIXED PLYWOOD,53348.82,0.00,NG
,,,11/18/2008 02:15PM,1,11499,11499 SHEETS OFMAHOGANY PLYWOOD,343027.08,0.00,NG
,,,11/19/2008 07:36AM,1,4030,4030 SHEETS OFMIXED PLYWOOD,48722.63,0.00,NG
,,,11/19/2008 07:36AM,1,2850,2850 SHEETS OFMIXED PLYWOOD,45223.68,0.00,NG
,,,11/19/2008 09:41AM,1,4000,4000 SHEETS OFMIXED PLYWOOD,47932.39,0.00,NG
,,,11/19/2008 11:33AM,1,14400,14400 SHEETS OFCEIBA PLYWOOD,84794.40,0.00,NG
,,,11/19/2008 01:19PM,1,5700,5700 SHEETS OFMIXED PLYWOOD,125493.10,0.00,NG
,,,11/22/2008 09:19AM,1,7560,7560 SHEETS OFCEIBA PLYWOOD,54339.08,0.00,NG
,,,11/22/2008 09:19AM,1,6000,6000 SHEETS OFCEIBA PLYWOOD,33264.00,0.00,BJ
,,,11/24/2008 08:00AM,1,3200,3200 SHEETS OFMIXED PLYWOOD,52407.65,0.00,NG
,,,11/25/2008 07:54AM,1,2645,2645 SHEETS OFMIXED PLYWOOD,51391.34,0.00,NG
,,,11/25/2008 09:40AM,1,15685,15685 SHEETS OFMIXED PLYWOOD,275683.86,0.00,NG
,,,11/25/2008 11:19AM,1,3200,3200 SHEETS OFCEIBA PLYWOOD,34459.52,0.00,TG
,,,11/25/2008 11:19AM,1,4300,4300 SHEETS OFMIXED PLYWOOD,100163.18,0.00,NG
,,,11/26/2008 08:23AM,1,2000,2000 SHEETS OFMAHOGANY PLYWOOD,49023.29,0.00,NG
,,,11/26/2008 11:02AM,1,7200,7200 SHEETS OFCEIBA PLYWOOD,42775.20,0.00,NG
,,,11/27/2008 08:21AM,1,8300,8300 SHEETS OFMIXED PLYWOOD,166367.55,0.00,NG
,,,11/28/2008 08:51AM,1,4610,4610 SHEETS OF MIXED PLYWOOD,54282.92,0.00,NG
,,,11/28/2008 08:51AM,1,12000,12000 SHEETS OF CEIBA PLYWOOD,69552.00,0.00,BJ
,,,11/29/2008 09:45AM,1,6500,6500 SHEETS OF CEIBA PLYWOOD,54063.10,0.00,TG
,,,11/29/2008 09:45AM,1,3100,3100 SHEETS OF CEIBA PLYWOOD,43124.72,0.00,NG
,,,11/29/2008 09:45AM,1,6573,6573 SHEETS OF MIXED PLYWOOD,155974.50,0.00,NG
,,,11/29/2008 09:45AM,1,3700,3700 SHEETS OF MIXED PLYWOOD,48419.15,0.00,NG
,,,11/29/2008 11:09AM,1,13000,13000 SHEETS OF CEIBA PLYWOOD,37490.00,0.00,BJ
,,,11/30/2008 09:12AM,1,16750,16750 SHEETS OF MIXED PLYWOOD,171026.67,0.00,NG
,,,11/30/2008 09:12AM,1,15680,15680 SHEETS OF CEIBA  PLYWOOD,226357.58,0.00,NG
,,,12/1/2008 07:54AM,1,3555,3555 SHEETS OFMIXED PLYWOOD,54375.66,0.00,NG
,,,12/1/2008 09:28AM,1,4000,4000 SHEETS OFMIXED PLYWOOD,49935.29,0.00,NG
,,,12/1/2008 04:44PM,1,3950,3950 SHEETS OFMIXED PLYWOOD,55537.06,0.00,NG
,,,12/2/2008 08:12AM,1,4100,4100 SHEETS OFMIXED PLYWOOD,48761.45,0.00,NG
,,,12/2/2008 09:46AM,1,13295,13295 SHEETS OFMIXED PLYWOOD,280817.63,0.00,NG
,,,12/5/2008 02:52PM,1,4900,4900 SHEETS OFMIXED PLYWOOD,57494.24,0.00,NG
,,,12/9/2008 09:16AM,1,3050,3050 SHEETS OFMIXED PLYWOOD,41790.71,0.00,NG
,,,12/11/2008 08:03AM,1,5400,5400 SHEETS OFCEIBA PLYWOOD,60298.46,0.00,TG
,,,12/11/2008 09:36AM,1,8000,8000 SHEETS OF CEIBA PLYWOOD(4MM),57518.40,0.00,NG
,,,12/11/2008 10:01AM,1,3722,3722 SHEETS OFMIXED PLYWOOD,51498.19,0.00,NG
,,,12/11/2008 10:01AM,1,5016,5016 SHEETS OFMIXED PLYWOOD,53646.21,0.00,NG
,,,12/13/2008 03:40PM,1,6000,6000 SHEETS OF CEIBA PLYWOOD(4MM),37386.96,0.00,NG
,,,12/14/2008 10:27AM,1,10000,10000 SHEETS OFCEIBA PLYWOOD,80286.10,0.00,NG
,,,12/15/2008 08:21AM,1,6000,6000 SHEETS OFCEIBA PLYWOOD,49729.45,0.00,NG
,,,12/15/2008 08:21AM,1,9256,9256 SHEETS OFMIXED PLYWOOD,130103.78,0.00,NG
,,,12/15/2008 08:21AM,1,4900,4900 SHEETS OFMIXED PLYWOOD,84893.72,0.00,NG
,,,12/15/2008 09:05AM,1,10340,10340 SHEETS OFCEIBA PLYWOOD,213556.47,0.00,NG
,,,12/15/2008 09:05AM,1,14427,14427 SHEETS OFMIXED PLYWOOD,205685.09,0.00,NG
,,,12/15/2008 10:15AM,1,6000,6000 SHEETS OF CEIBA PLYWOOD,40981.86,0.00,NG
,,,12/17/2008 08:04AM,1,3195,3195 SHEETS OFMIXED PLYWOOD,44202.71,0.00,NG
,,,12/19/2008 09:24AM,1,8714,8714 SHEETS OFMIXED PLYWOOD,115755.98,0.00,NG
,,,12/19/2008 10:37AM,1,5100,5100 SHEETS OFMIXED PLYWOOD,53707.05,0.00,NG
,,,12/20/2008 07:34AM,1,2790,2790 SHEETS OFMIXED PLYWOOD,46453.58,0.00,NG
,,,12/20/2008 07:34AM,1,3440,3440 SHEETS OFCEIBA PLYWOOD,35401.39,0.00,TG
,,,12/20/2008 08:47AM,1,5600,5600 SHEETS OFCEIBA PLYWOOD,52307.05,0.00,TG
,,,12/20/2008 09:02AM,1,4758,4758 SHEETS OFCEIBA PLYWOOD,50816.84,0.00,NG
,,,12/20/2008 02:28PM,1,5600,5600 SHEETS OF MIXED PLYWOOD,41915.64,0.00,NG
,,,12/22/2008 08:29AM,1,7300,7300 SHEETS OFASANFINA PLYWOOD,91689.04,0.00,NG
,,,12/22/2008 08:29AM,1,2540,2540 SHEETS OFMAHOGANY PLYWOOD,63239.38,0.00,NG
,,,12/22/2008 08:29AM,1,3224,3224 SHEETS OFMIXED PLYWOOD,44690.30,0.00,NG
,,,12/23/2008 08:13AM,1,4800,4800 SHEETS OFMIXED PLYWOOD,61175.00,0.00,NG
,,,12/23/2008 10:26AM,1,21747,21747 SHEETS OFMIXED PLYWOOD,222451.13,0.00,NG
,,,12/25/2008 09:17AM,1,7786,7786 SHEETS OFCEIBA PLYWOOD,135076.44,0.00,NG
,,,12/31/2008 08:20AM,1,3750,3750 SHEETS OFMIXED PLYWOOD,57419.65,0.00,NG
,,,12/31/2008 08:20AM,1,3750,3750 SHEETS OFMIXED PLYWOOD,58189.06,0.00,NG
,,,12/31/2008 08:20AM,1,3000,3000 SHEETS OFMIXED PLYWOOD,43389.23,0.00,NG
,,,12/31/2008 12:54PM,1,3400,3400 SHEETS OFMIXED PLYWOOD,0.00,0.00,NG
4412290000,4412290000,"Other Plywood... >6mm non-coniferous outer ply, nes",5/29/2008 07:28PM,1,3800,3800  SHEETS OF CEIBA PLYWOOD,68844.60,0.00,NG
,,,6/3/2008 11:10AM,1,3300,3300 SHEETS OF CEIBA PLYWOOD,28952.56,0.00,NG
,,,6/6/2008 09:14AM,1,3798,3798 SHEETS OF MIXED PLYWOOD,37945.91,0.00,NG
,,,11/5/2008 09:24AM,1,3200,3200 SHEETS OF CEIBA PLYWOOD,44107.46,0.00,NG
,,,11/14/2008 08:40AM,1,2592,2592 SHEETS OF CEIBA PLYWOOD,31603.06,0.00,NG
,,,11/15/2008 10:25AM,1,7300,7300 SHEETS OF CEIBA PLYWOOD,51263.52,0.00,NG
,,,11/18/2008 02:44PM,1,2040,2040 SHEETS OF CEIBA PLYWOOD,42043.89,0.00,NG
,,,11/18/2008 02:44PM,1,6500,6500 SHEETS OF CEIBA PLYWOOD,45930.30,0.00,NG
,,,11/19/2008 10:35AM,1,5450,5450 SHEETS OF CEIBA PLYWOOD,54115.32,0.00,NG
,,,11/26/2008 11:48AM,1,6710,6710 SHEETS OF CEIBA PLYWOOD,91818.16,0.00,NG
,,,11/27/2008 03:55PM,1,1690,1690 SHEETS OF CEIBA PLYWOOD,36145.04,0.00,NG
,,,12/16/2008 10:43AM,1,3900,3900 SHEETS OF CEIBA PLYWOOD,50569.11,0.00,NG
4412990000,4412990000,"Other plywood, nes",1/4/2008 08:36PM,1,2360,2360 SHEETS MIXED PLYWOOD,33251.34,0.00,NG
,,,1/4/2008 08:36PM,1,2395,2395 SHEETS MIXED PLYWOOD,33939.82,0.00,NG
,,,1/9/2008 05:20PM,1,1930,1930 SHEETS MIXED PLYWOOD,27289.32,0.00,NG
,,,1/15/2008 08:25AM,1,18,1X40' CONTAINER CONTG; GHANACEIBA PLYWOOD,27155.33,0.00,ES
,,,1/15/2008 03:22PM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA PLYWOOD E1 SANDED BENDING,43242.01,0.00,GB
,,,1/29/2008 09:31AM,1,6600,6600 SHEETS MIXED PLYWOOD,49157.03,0.00,NG
,,,2/14/2008 02:16PM,1,23,1X40' CONTAINER CONTG; GHANACEIBA PLYWOOD,42959.64,0.00,IL
,,,2/14/2008 02:16PM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA PLYWOOD,14696.56,0.00,GR
,,,2/15/2008 11:30AM,1,18,1X40' HC CONTAINER CONTG; GHANACEIBA PLYWOOD,12717.26,0.00,DE
,,,2/6/2008 12:40PM,1,16,1X40 CONTAINER STC. GHANA CEIBAPLYWOOD,33618.90,0.00,AU
,,,2/6/2008 04:50PM,1,5372,5372 SHEETS MIXED PLYWOOD,77261.73,0.00,TG
,,,2/11/2008 10:48AM,1,7500,7500 SHEETS MIXED PLYWOOD,50044.52,0.00,NG
,,,2/11/2008 10:48AM,1,2750,2750 SHEETS MIXED PLYWOOD,38637.56,0.00,NG
,,,2/12/2008 12:50PM,1,2792,2792 SHEETS MIXED PLYWOOD,36233.72,0.00,NG
,,,2/12/2008 12:50PM,1,2776,2776 SHEETS MIXED PLYWOOD,36462.09,0.00,NG
,,,2/14/2008 09:57AM,1,5152,5152 SHEETS MIXED PLYWOOD,44243.29,0.00,NG
,,,2/14/2008 09:57AM,1,2968,2968 SHEETS MIXED PLYWOOD,39186.19,0.00,NG
,,,2/15/2008 10:42AM,1,5250,5250 SHEETS MIXED PLYWOOD,50122.85,0.00,NG
,,,2/20/2008 11:00AM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA PLYWOOD,141.78,0.00,GR
,,,2/18/2008 02:37PM,1,16,1X40 CONTAINER STC. GHANAAKO PLYWOOD,21209.83,0.00,AU
,,,2/19/2008 12:51PM,1,5929,5929 SHEETS MIXED PLYWOOD,44779.63,0.00,NG
,,,2/20/2008 08:30AM,1,4041,4041 SHEETS MIXED PLYWOOD,47588.60,0.00,NG
,,,2/25/2008 10:25AM,1,4050,4050 SHEETS MIXED PLYWOOD,47228.24,0.00,NG
,,,2/28/2008 07:58PM,1,14400,14400 SHEETS CEIBA PLYWOOD,84133.21,0.00,NG
,,,3/5/2008 10:06AM,1,1368,1X40' HC CONTAINER CONTG; GHANACEIBA PLYWOOD,21487.51,0.00,GM
,,,3/19/2008 03:10PM,1,23,1X40' HC CONTAINER CONTG: GHANACEIBA PLYWOOD,166.51,0.00,GR
,,,3/5/2008 11:45AM,1,9,1X40 (PART-LOADED) CONTAINER STC.GHANA AKO/OTIE  PLYWOOD,11331.89,0.00,AU
,,,3/5/2008 11:45AM,1,7,1X40 (PART-LOADED) CONTAINER STCGHANA CEIBA PLYWOOD,14754.47,0.00,AU
,,,3/5/2008 11:45AM,1,16,1X40 CONTAINER STC. GHANAAKO PLYWOOD,22300.86,0.00,AU
,,,3/5/2008 01:05PM,1,1122,1X40' CONTAINER CONTG; GHANACEIBA PLYWOOD,22114.00,0.00,SL
,,,3/10/2008 08:02AM,1,16,1X40 CONTAINER STC. GHANACEIBA PLYWOOD,33725.20,0.00,AU
,,,3/11/2008 09:59AM,1,6135,6135 SHEETS MIXED PLYWOOD,47522.02,0.00,NG
,,,3/14/2008 07:26AM,1,16,1X40 CONTAINER STC. GHANAAKO PLYWOOD,18512.16,0.00,AU
,,,3/17/2008 11:14AM,1,3800,3800 SHEETS OF MIXED PLYWOOD,67291.92,0.00,NG
,,,3/20/2008 11:28AM,1,17472,17472 SHEETS OF MIXED PLYWOOD,129877.04,0.00,NG
,,,3/24/2008 12:41PM,1,2751,2751 SHEETS OF MIXED PLYWOOD,41607.35,0.00,NG
,,,3/24/2008 02:24PM,1,2717,2717 SHEETS OF MIXED PLYWOOD,41547.20,0.00,NG
,,,3/26/2008 09:14AM,1,16,1X40 CONTAINER STC. GHANAAKO PLYWOOD,18536.63,0.00,AU
,,,3/26/2008 09:14AM,1,16,1X40 CONTAINER STC. GHANA CEIBA/OTIE/AKO PLYWOOD,28486.14,0.00,AU
,,,3/26/2008 11:33AM,1,2672,2672 SHEETS OF MIXED PLYWOOD,34283.06,0.00,NG
,,,3/26/2008 11:34AM,1,2778,2778 SHEETS OF MIXED PLYWOOD,41206.24,0.00,NG
,,,3/26/2008 11:34AM,1,2176,2176 SHEETS OF MIXED PLYWOOD,36256.61,0.00,NG
,,,3/26/2008 11:37AM,1,4189,2X40' HC CONTAINERS CONTG; GHANACEIBA/CHENCHEN PLYWOOD,49941.61,0.00,GW
,,,3/27/2008 11:38AM,1,3808,3808 SHEETS OF MIXED PLYWOOD,61562.54,0.00,NG
,,,3/30/2008 07:22PM,1,2486,2486 SHEETS OF MIXED PLYWOOD,40784.77,0.00,NG
,,,3/31/2008 09:07AM,1,2600,2600 SHEETS OF MIXED PLYWOOD,42529.27,0.00,NG
,,,4/3/2008 10:13AM,1,2883,2883 SHEETS OF MIXED PLYWOOD,11056.49,0.00,TG
,,,4/4/2008 02:55PM,1,16,1X40 CONTAINER STC. GHANAAKO PLYWOOD,21484.26,0.00,AU
,,,4/4/2008 02:56PM,1,32,2X40 CONTAINER STC. GHANAOTIE PLYWOOD,52280.62,0.00,AU
,,,4/5/2008 11:34AM,1,5075,"5,075 SHEETS OF MIXED PLYWOOD",61438.14,0.00,NG
,,,4/10/2008 10:31AM,1,16,1X40 CONTAINER STC. GHANACEIBA PLYWOOD,0.00,0.00,AU
,,,4/11/2008 10:08AM,1,23,1X40' HC CONTAINER CONTG: GHANACEIBA PLATFORMS,24148.84,0.00,US
,,,4/11/2008 10:09AM,1,1960,1X40' CONTAINER CONTG: GHANACEIBA PLYWOOD,24810.02,0.00,SL
,,,4/11/2008 01:02PM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA PLYWOOD,21247.55,0.00,GR
,,,4/12/2008 02:43PM,1,2959,2959 SHEETS OF MIXED PLYWOOD,18388.72,0.00,NG
,,,4/15/2008 12:21PM,1,5300,5300 SHEETS MIXED PLYWOOD,50744.26,0.00,NG
,,,4/16/2008 12:10PM,1,2718,2718 SHEETS MIXED PLYWOOD,40206.29,0.00,NG
,,,4/21/2008 10:11AM,1,2639,2639 SHEETS OF MIXED PLYWOOD,40568.01,0.00,NG
,,,4/21/2008 10:11AM,1,2610,2610 SHEETS OF MIXED PLYWOOD,30078.34,0.00,NG
,,,4/22/2008 11:40AM,1,16,1X40 CONTAINER STC. GHANACEIBA PLYWOOD,33961.81,0.00,AU
,,,4/23/2008 12:25PM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA PLYWOOD,27362.17,0.00,GR
,,,4/25/2008 11:11AM,1,3000,3000 SHEETS OF 9MM CEIBA PLYWOOD,35060.16,0.00,NG
,,,4/30/2008 07:51AM,1,3447,3447 SHEETS MIXED PLYWOOD,21442.12,0.00,NG
,,,5/1/2008 09:56AM,1,3142,3142 SHEETS MIXED PLYWOOD,44264.29,0.00,NG
,,,5/1/2008 10:30AM,1,2866,2866 SHEETS MIXED PLYWOOD,41576.29,0.00,NG
,,,5/1/2008 10:30AM,1,2393,2393 SHEETS MIXED PLYWOOD,41104.73,0.00,NG
,,,5/1/2008 10:48AM,1,2622,2622 SHEETS MIXED PLYWOOD,41540.95,0.00,NG
,,,5/2/2008 01:09PM,1,7510,3X40' HC CONTAINERS CONTG: GHANACEIBA PLYWOOD,78913.66,0.00,GM
,,,5/2/2008 01:25PM,1,1122,1X40' CONTAINER CONTG: GHANACEIBA PLYWOOD,22350.09,0.00,SL
,,,5/3/2008 11:23AM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA PLYWOOD,25301.46,0.00,GR
,,,5/5/2008 07:57AM,1,3061,3061 SHEETS MIXED PLYWOOD,28270.19,0.00,NG
,,,5/7/2008 09:01AM,1,3000,3000 SHEETS MIXED PLYWOOD,50843.95,0.00,NG
,,,5/7/2008 12:06PM,1,16,1X40 CONTAINER STC. GHANAAKO PLYWOOD,22765.40,0.00,AU
,,,5/8/2008 04:49PM,1,16,1X40 CONTAINER STC. GHANACEIBA PLYWOOD,34105.83,0.00,AU
,,,5/10/2008 12:33PM,1,3950,3950 SHEETS MIXED PLYWOOD,44791.81,0.00,NG
,,,5/12/2008 09:17AM,1,5587,5587 SHEETS MIXED PLYWOOD,49633.82,0.00,NG
,,,5/15/2008 01:54PM,1,1122,1X40' CONTAINER CONTG; GHANACEIBA PLYWOOD,22422.04,0.00,SL
,,,5/16/2008 09:49AM,1,3030,3030 SHEETS MIXED PLYWOOD,30914.32,0.00,NG
,,,5/19/2008 02:15PM,1,16,1X40 CONTAINER STC. GHANAAKO PLYWOOD,22611.51,0.00,AU
,,,5/20/2008 10:46AM,1,2876,2876 SHEETS MIXED PLYWOOD,46084.27,0.00,NG
,,,5/20/2008 10:46AM,1,2757,2757 SHEETS MIXED PLYWOOD,42347.80,0.00,NG
,,,5/20/2008 02:23PM,1,18,1X40' HC CONTAINER CONTG; GHANACEIBA BLOCKBOARDS PLYWOOD,20238.26,0.00,BE
,,,5/25/2008 01:04PM,1,2933,2933 SHEETS MIXED PLYWOOD,22639.08,0.00,NG
,,,5/28/2008 02:01PM,1,4678,4678 SHEETS MIXED PLYWOOD,46350.94,0.00,NG
,,,6/2/2008 10:09AM,1,16,1X40 CONTAINER STC. GHANAOTIE PLYWOOOD,27894.14,0.00,AU
,,,5/30/2008 05:14PM,1,16,1X40 CONTAINER STC. GHANAAKO PLYWOOD,22728.78,0.00,AU
,,,6/5/2008 08:40AM,1,4097,4097 SHEETS MIXED PLYWOOD,44343.47,0.00,NG
,,,6/5/2008 09:24AM,1,2696,2696 SHEETS MIXED PLYWOOD,43498.12,0.00,NG
,,,6/9/2008 02:07PM,1,3000,3000  SHEETS OF CEIBA  PLYWOOD,0.00,0.00,NG
,,,6/11/2008 10:04AM,1,15769,15769 SHEETS OF MIXED PLYWOOD,143511.25,0.00,NG
,,,6/11/2008 06:17PM,1,2874,2874 SHEETS OF MIXED PLYWOOD,49832.39,0.00,NG
,,,6/12/2008 10:31AM,1,16,1X40 CONTAINER STC. GHANACEIBA/OTIE PLYWOOD,30891.50,0.00,AU
,,,6/14/2008 04:09PM,1,5715,5715 SHEETS MIXED PLYWOOD,58738.95,0.00,NG
,,,6/15/2008 12:21PM,1,2640,2640 SHEETS MIXED PLYWOOD,43331.04,0.00,NG
,,,6/15/2008 12:21PM,1,2780,2780 SHEETS MIXED PLYWOOD,44040.27,0.00,NG
,,,6/17/2008 09:38AM,1,5555,5555 SHEETS MIXED PLYWOOD,57599.94,0.00,NG
,,,6/17/2008 02:08PM,1,334,1X20 CONTAINER GHANACEIBA PLYWOOD,6846.73,0.00,LR
,,,6/18/2008 11:48AM,1,3620,3620 SHEETS OF MIXED PLYWOOD,52820.39,0.00,NG
,,,6/19/2008 11:52AM,1,3192,2X40 CONTAINERS STC. GHANACEIBA PLYWOOD,52416.32,0.00,AO
,,,6/19/2008 12:27PM,1,2620,2620 SHEETS OF MIXED PLYWOOD,44268.61,0.00,NG
,,,6/22/2008 01:06PM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA PLYWOOD,28281.37,0.00,GR
,,,6/22/2008 02:16PM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA PLYWOOD,47912.27,0.00,GB
,,,6/22/2008 04:00PM,1,2802,2X40' HC CONTAINERS CONTG; GHANACEIBA PLYWOOD,47508.13,0.00,SL
,,,6/23/2008 09:50AM,1,3241,3241 SHEETS OF MIXED PLYWOOD,0.00,0.00,NG
,,,6/23/2008 09:01AM,1,3465,3465 SHEETS MIXED PLYWOOD,35031.69,0.00,NG
,,,6/24/2008 11:08AM,1,3750,3750 SHEETS MIXED PLYWOOD,32554.01,0.00,NG
,,,6/24/2008 03:26PM,1,16,1X40 CONTAINER STC. GHANAAKO/CEIBA PLYWOOD,23601.98,0.00,AU
,,,6/25/2008 01:49PM,1,3510,3510 SHEETS OF MIXED PLYWOOD,48837.97,0.00,NG
,,,6/25/2008 04:56PM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA PLYWOOD,29078.06,0.00,GR
,,,6/27/2008 10:21AM,1,3553,3553 SHEETS MIXED PLYWOOD,20752.32,0.00,NG
,,,6/30/2008 09:29AM,1,3095,3095 SHEETS MIXED PLYWOOD,46805.71,0.00,NG
,,,6/30/2008 09:29AM,1,2928,2928 SHEETS MIXED PLYWOOD,48302.47,0.00,NG
,,,7/1/2008 11:54AM,1,3000,3000 SHEETS MIXED PLYWOOD,44581.63,0.00,NG
,,,7/3/2008 08:24AM,1,2601,2601 SHEETS MIXED PLYWOOD,18185.03,0.00,NG
,,,7/4/2008 08:39AM,1,16,1 X 40' CONTAINER STC 16 PKGSGHANA WAWA NOC & S LUMBER KD,27276.33,0.00,ZA
,,,7/4/2008 08:39AM,1,19,1 X 40' CONTAINER STC 19 PKGSGHANA UTILE FAS LUMBER KD,42476.94,0.00,US
,,,7/8/2008 12:55PM,1,5585,5585 SHEETS OF MIXED PLYWOOD,90489.70,0.00,NG
,,,7/11/2008 09:33AM,1,23,1X40' HC CONTAINER CONTG; GHANACEIBA PLYWOOD,0.00,0.00,GR
