House Code,House Heads Code,House  Description,Date Processed,Items No,Number of Packages,Goods Descriptions 1,Items Cif Ghc,Amount Paid Ghc,Country  Destination
,,,3/5/2012 10:26AM,1,27,GOLD BULLIONBAR# NGGL04812-04838,50243124.93,0.00,CH
,,,3/5/2012 02:29PM,1,13,GOLD BULLIONBAR # ADAM 268C-280C,1232757.45,0.00,ZA
,,,3/5/2012 02:36PM,1,12,GOLD BULLIONBAR # CGML 2839-2850,15530449.94,0.00,ZA
,,,3/7/2012 12:53PM,1,7,GOLD BULLIONBAR #GSBP6193-6201,9661386.21,0.00,ZA
,,,3/7/2012 12:53PM,1,4,GOLD BULLIONBAR # GSWL1723 -1726,5272555.47,0.00,ZA
,,,3/7/2012 12:53PM,1,1,GOLD BULLIONBAR # 0630,1080495.24,0.00,ZA
,,,3/7/2012 12:53PM,1,2,GOLD BULLIONBAR # OML022,638430.01,0.00,ZA
,,,3/8/2012 12:28PM,1,14,GOLD BULLIONBAR# NGGL04839-04852,26040416.68,0.00,CH
,,,3/8/2012 04:35PM,1,7,GOLD BULLIONBAR # 6964-6973,12418247.84,0.00,ZA
,,,3/8/2012 04:36PM,1,24,GOLD BULLIONTEB 05183,39665702.72,0.00,ZA
,,,3/9/2012 04:58PM,1,2,GOLD BARS,4002648.35,0.00,CH
,,,3/12/2012 12:53PM,1,10,GOLD BULLIONBAR # CGML 2851-2860,13333974.05,0.00,ZA
,,,3/12/2012 02:56PM,1,1,GOLD  BULLION,2759.28,0.00,CH
,,,3/12/2012 02:56PM,1,1,GOLD  BULLION,2851.97,0.00,CH
,,,3/13/2012 01:36PM,1,3,GOLD BARS,5363355.02,0.00,CH
,,,3/13/2012 04:19PM,1,7,GOLD BULLIONBAR # ADAM 281C-287G,7114252.68,0.00,ZA
,,,3/13/2012 04:19PM,1,12,GOLD BULLIONPMGL 01132-0143,18114276.66,0.00,ZA
,,,3/14/2012 12:56PM,1,1,GOLD BULLIONBAR # 0631,1016082.89,0.00,ZA
,,,3/14/2012 12:56PM,1,7,GOLD BULLIONBAR #GSBP6202-6209,9403188.63,0.00,ZA
,,,3/14/2012 12:56PM,1,5,GOLD BULLIONBAR # GSWL1727 -1731,704818.56,0.00,ZA
,,,3/14/2012 12:56PM,1,1,GOLD BULLIONBAR # OML023,539678.98,0.00,ZA
,,,3/15/2012 09:47AM,1,14,GOLD BULLIONBAR# NGGL04853-04866,24493245.51,0.00,CH
,,,3/15/2012 01:54PM,1,21,GOLD BULLIONTEB 05184,37930036.99,0.00,ZA
,,,3/15/2012 01:40PM,1,5,GOLD BULLIONBAR # 6975-6981,8573916.57,0.00,ZA
,,,3/15/2012 04:19PM,1,1,GOLD  BULLION,2807.31,0.00,TR
,,,3/15/2012 04:19PM,1,1,GOLD  BULLION,2807.31,0.00,CH
,,,3/15/2012 04:19PM,1,1,GOLD  BULLION,2892.38,0.00,AU
,,,3/15/2012 04:43PM,1,1,GOLD  BULLION,2716.08,0.00,CH
,,,3/19/2012 12:28PM,1,9,GOLD BULLIONBAR # CGML 2861-2869,11446103.85,0.00,ZA
,,,3/20/2012 11:29AM,1,3,GOLD BARS,5269761.96,0.00,CH
,,,3/20/2012 02:28PM,1,19,GOLD BULLIONTEB 05185,31984074.39,0.00,ZA
,,,3/20/2012 02:28PM,1,3,GOLD BULLIONBAR # 6983-6985,6035755.45,0.00,ZA
,,,3/20/2012 04:40PM,1,8,GOLD BULLIONPMGL 01144-0151,10206261.96,0.00,ZA
,,,3/20/2012 04:40PM,1,4,GOLD BULLIONBAR # ADAM 288C-291G,5231815.94,0.00,ZA
,,,3/21/2012 01:23PM,1,1,GOLD BULLIONBAR # OML024,534145.22,0.00,ZA
,,,3/21/2012 01:23PM,1,1,GOLD BULLIONBAR # 0632,1330819.71,0.00,ZA
,,,3/21/2012 01:23PM,1,6,GOLD BULLIONBAR #GSBP6210-6216,8666296.34,0.00,ZA
,,,3/21/2012 01:24PM,1,4,GOLD BULLIONBAR # GSWL1732 -1735,6813975.85,0.00,ZA
,,,3/22/2012 10:46AM,1,26,GOLD BULLIONBAR# NGGL04867-04892,46876538.21,0.00,CH
,,,3/23/2012 04:19PM,1,12,GOLD BULLIONTEB 05186,19938044.08,0.00,ZA
,,,3/23/2012 04:19PM,1,3,GOLD BULLIONBAR # 6986-6988,4487390.70,0.00,ZA
,,,3/26/2012 04:42PM,1,4,GOLD BULLIONBAR # 6990-6994,6410247.54,0.00,ZA
,,,3/26/2012 04:42PM,1,14,GOLD BULLIONTEB 051,23126725.76,0.00,ZA
,,,3/26/2012 06:07PM,1,1,GOLD  BULLION,2877.00,0.00,CH
,,,3/27/2012 11:16AM,1,3,GOLD BARS,5000524.94,0.00,CH
,,,3/27/2012 12:58PM,1,3,GOLD BULLIONBAR # ADAM 292C-294C,3682418.08,0.00,ZA
,,,3/27/2012 02:24PM,1,21,GOLD BULLIONBAR # CGML 2870-2890,29394395.27,0.00,ZA
,,,3/28/2012 12:25PM,1,1,GOLD BULLIONBAR # OML025,595717.34,0.00,ZA
,,,3/29/2012 10:18AM,1,14,GOLD BULLIONBAR# NGGL04893-04906,25842246.12,0.00,CH
,,,3/29/2012 01:43PM,1,1,GOLD  BULLION,2819.26,0.00,CH
,,,3/29/2012 07:19PM,1,1,GOLD  BULLION,2879.27,0.00,CH
,,,3/30/2012 12:19PM,1,1,GOLD  BULLION,2905.29,0.00,CH
,,,3/30/2012 12:56PM,1,1,GOLD BULLIONBAR # 0633,1605883.36,0.00,ZA
,,,3/30/2012 12:56PM,1,7,GOLD BULLIONGSBP6217-6224,10986100.98,0.00,ZA
,,,3/30/2012 01:41PM,1,7,GOLD BULLIONBAR # GSWL1736 -1742,11956881.55,0.00,ZA
,,,3/30/2012 12:56PM,1,17,GOLD BULLIONPMGL 0150-0166,26665002.73,0.00,ZA
,,,4/2/2012 12:29PM,1,12,GOLD BULLIONBAR # CGML 2891-2902,17296435.21,0.00,ZA
,,,4/2/2012 02:39PM,1,1,GOLD  BULLION,2905.29,0.00,CH
,,,4/3/2012 10:15AM,1,3,GOLD BARS,6896418.54,0.00,CH
,,,4/3/2012 01:10PM,1,7,GOLD BULLIONBAR # ADAM 295C-301C,7181643.92,0.00,ZA
,,,4/3/2012 03:12PM,1,1,GOLD  BULLION,2932.07,0.00,CH
,,,4/4/2012 12:24PM,1,2,GOLD BULLIONBAR # OML026,764880.12,0.00,ZA
,,,4/4/2012 01:09PM,1,3,GOLD BULLIONBAR # GSWL1743 -1745,6099238.71,0.00,ZA
,,,4/4/2012 01:10PM,1,4,GOLD BULLIONGSBP6225-6229,7056566.62,0.00,ZA
,,,4/4/2012 01:38PM,1,1,GOLD BULLIONBAR # 0634,6099238.71,0.00,ZA
,,,4/5/2012 10:00AM,1,14,GOLD BULLIONBAR# NGGL04907-04920,25029311.12,0.00,CH
,,,4/5/2012 04:15PM,1,4,GOLD BULLIONBAR # 6995-6999,7273718.35,0.00,ZA
,,,4/5/2012 04:17PM,1,26,GOLD BULLIONTEB 05188-05189,42301357.24,0.00,ZA
,,,4/10/2012 11:01AM,1,3,GOLD BARS,5492336.86,0.00,CH
,,,4/12/2012 02:28PM,1,1,GOLD  BULLION,2902.34,0.00,CH
,,,4/12/2012 02:28PM,1,1,GOLD  BULLION,1005668.56,0.00,CH
,,,4/10/2012 01:34PM,1,4,GOLD BULLIONBAR # ADAM 302C-305C,6388574.92,0.00,ZA
,,,4/10/2012 02:33PM,1,1,GOLD BARS,36187.04,0.00,AE
,,,4/10/2012 02:42PM,1,1,GOLD BARS,174304.99,0.00,AE
,,,4/10/2012 02:49PM,1,8,GOLD BULLIONBAR # CGML 2903-2910,11138602.52,0.00,ZA
,,,4/11/2012 12:57PM,1,1,GOLD BULLIONBAR # OML027,598350.91,0.00,ZA
,,,4/11/2012 01:02PM,1,4,GOLD BULLIONBAR # GSWL1746-1750,8920426.83,0.00,ZA
,,,4/11/2012 01:02PM,1,8,GOLD BULLIONGSBP6231-6239,10066338.03,0.00,ZA
,,,4/11/2012 03:30PM,1,1,GOLD BULLIONBAR # 0635,1413635.66,0.00,ZA
,,,4/12/2012 11:18AM,1,25,GOLD BULLIONBAR# NGGL04921-04945,46620350.19,0.00,CH
,,,4/12/2012 04:02PM,1,25,GOLD BULLIONTEB 05190-05191,40376424.31,0.00,ZA
,,,4/12/2012 04:07PM,1,3,GOLD BULLIONBAR # 7000-7002,6245863.29,0.00,ZA
,,,4/13/2012 11:30AM,1,2,GOLD BARS,30153170.73,0.00,CH
,,,4/16/2012 12:15PM,1,1,GOLD BARS,88820.29,0.00,TR
,,,4/16/2012 12:39PM,1,19,GOLD BULLIONPMGL 0167-0185,28009504.81,0.00,ZA
,,,4/16/2012 01:56PM,1,11,GOLD BULLIONBAR # CGML 2911-2921,16312971.73,0.00,ZA
,,,4/16/2012 02:55PM,1,1,GOLD BARS,441119.76,0.00,TR
,,,4/17/2012 12:03PM,1,2,GOLD BARS,3947314.47,0.00,CH
,,,4/17/2012 02:31PM,1,6,GOLD BULLIONBAR # ADAM 306C-311G,6990818.15,0.00,ZA
,,,4/18/2012 12:38PM,1,1,GOLD BULLIONBAR # 0636,1437159.54,0.00,ZA
,,,4/18/2012 12:38PM,1,7,GOLD BULLIONBAR #GSBP6240-6247,8636051.92,0.00,ZA
,,,4/18/2012 12:38PM,1,6,GOLD BULLIONBAR # GSWL1751-1756,10908350.38,0.00,ZA
,,,4/18/2012 12:38PM,1,1,GOLD BULLIONBAR # OML028,648899.14,0.00,ZA
,,,4/18/2012 04:48PM,1,1,GOLD  BULLION,2942.72,0.00,CH
,,,4/19/2012 09:10AM,1,1,GOLD  BULLION,2821.60,0.00,CH
,,,4/19/2012 09:10AM,1,1,GOLD  BULLION,2925.05,0.00,CH
,,,4/19/2012 03:35PM,1,1,GOLD  BULLION,2925.05,0.00,CH
,,,4/19/2012 03:35PM,1,1,GOLD  BULLION,2829.98,0.00,CH
,,,4/19/2012 03:41PM,1,1,GOLD BARS,266591.56,0.00,AE
,,,4/19/2012 05:43PM,1,7,GOLD BULLIONBAR # 7004-7014,11006251.97,0.00,ZA
,,,4/19/2012 05:43PM,1,23,GOLD BULLIONTEB 05192-05193,39184261.88,0.00,ZA
,,,4/20/2012 11:15AM,1,2,GOLD BARS,2956755.91,0.00,CH
,,,4/23/2012 12:48PM,1,22,GOLD BULLIONBAR# NGGL04946-04967,39550513.12,0.00,CH
,,,4/23/2012 02:27PM,1,10,GOLD BULLIONBAR # CGML 2922-2931,14647124.25,0.00,ZA
,,,4/23/2012 03:49PM,1,25,GOLD BULLIONTEB 05192-05194,43816758.68,0.00,ZA
,,,4/23/2012 06:01PM,1,4,GOLD BULLIONBAR # 7015-7020,5357207.23,0.00,ZA
,,,4/24/2012 11:02AM,1,2,GOLD BARS,2856412.40,0.00,CH
,,,4/24/2012 11:59AM,1,1,GOLD  BULLION,2946.41,0.00,CH
,,,4/24/2012 03:14PM,1,6,GOLD BULLIONBAR # ADAM 312C-317C,6597954.36,0.00,ZA
,,,4/24/2012 03:51PM,1,13,GOLD BULLIONPMGL 0186-0198,19514608.17,0.00,ZA
,,,4/25/2012 01:32PM,1,1,GOLD BULLIONBAR # OML029,717447.71,0.00,ZA
,,,4/25/2012 02:09PM,1,1,GOLD BULLIONBAR # 0637,1275878.79,0.00,ZA
,,,4/25/2012 03:05PM,1,5,GOLD BULLIONBAR # GSWL1757-1761,9134250.64,0.00,ZA
,,,4/25/2012 03:05PM,1,6,GOLD BULLIONBAR #GSBP6248-6256,9490315.18,0.00,ZA
,,,4/27/2012 09:10AM,1,1,GOLD  BULLION,2955.33,0.00,CH
,,,4/27/2012 03:01PM,1,1,GOLD  BULLION,2833.37,0.00,CH
,,,4/30/2012 03:41PM,1,1,GOLD  BULLION,2964.26,0.00,US
,,,4/30/2012 05:12PM,1,14,GOLD BULLIONBAR # CGML 2932-2945,23716795.80,0.00,ZA
,,,5/2/2012 12:45PM,1,2,GOLD BULLIONBAR # OML030,1217433.01,0.00,ZA
,,,5/2/2012 12:45PM,1,4,GOLD BULLIONBAR # ADAM 318C-321C,5773337.94,0.00,ZA
,,,5/2/2012 12:45PM,1,6,GOLD BULLIONBAR #GSBP6257-6264,8029850.36,0.00,ZA
,,,5/2/2012 12:45PM,1,6,GOLD BULLIONBAR # GSWL1762-1767,10247305.31,0.00,ZA
,,,5/2/2012 12:57PM,1,1,GOLD  BULLION,3021.64,0.00,CH
,,,5/2/2012 01:27PM,1,1,GOLD BULLIONBAR # 0638,1409143.31,0.00,ZA
,,,5/2/2012 03:40PM,1,1,GOLD BARS,843925.97,0.00,AE
,,,5/2/2012 03:47PM,1,1,GOLD BARS,91273.13,0.00,AE
,,,5/3/2012 02:46PM,1,5,GOLD BULLIONBAR # 7021-7027,7333083.83,0.00,ZA
,,,5/3/2012 02:46PM,1,21,GOLD BULLIONTEB 05195-05196,40121626.67,0.00,ZA
,,,5/3/2012 03:01PM,1,11,GOLD BULLIONPMGL 0199-01209,16165185.82,0.00,ZA
,,,5/3/2012 05:32PM,1,2,GOLD BARS,5081209.57,0.00,CH
,,,5/4/2012 12:43PM,1,2,GOLD BARS,2919856.75,0.00,CH
,,,5/7/2012 12:30PM,1,6,GOLD BULLIONBAR # CGML 2946-2951,9362476.98,0.00,ZA
,,,5/7/2012 04:29PM,1,1,GOLD  BULLION,2904.13,0.00,CH
,,,5/8/2012 01:38PM,1,2,GOLD BARS,3727957.69,0.00,CH
,,,5/8/2012 02:19PM,1,6,GOLD BULLIONBAR # ADAM 322C-327C,6367066.88,0.00,ZA
,,,5/8/2012 02:21PM,1,1,GOLD  BULLION,2978.90,0.00,CH
,,,5/8/2012 02:21PM,1,1,GOLD  BULLION,3046.10,0.00,DE
,,,5/9/2012 02:22PM,1,1,GOLD  BULLION,2977.99,0.00,AU
,,,5/9/2012 02:36PM,1,1,GOLD BULLIONBAR # 0639,894689.62,0.00,ZA
,,,5/9/2012 02:36PM,1,1,GOLD BULLIONBAR # OML031,962325.09,0.00,ZA
,,,5/9/2012 03:17PM,1,6,GOLD BULLIONBAR #GSBP6265-6271,8567214.08,0.00,ZA
,,,5/9/2012 03:17PM,1,5,GOLD BULLIONBAR # GSWL1768-1772,11402185.81,0.00,ZA
,,,5/9/2012 06:52PM,1,4,GOLD BULLIONBAR # NGL01-04C,2958.92,0.00,CH
,,,5/10/2012 12:53PM,1,17,GOLD BULLIONTEB 05197,30280890.16,0.00,ZA
,,,5/10/2012 12:53PM,1,8,GOLD BULLIONBAR # 7028-7041,14881127.64,0.00,ZA
,,,5/11/2012 09:27AM,1,14,GOLD BULLIONBAR# NGGL04968-04981,24901194.71,0.00,CH
,,,5/11/2012 12:02PM,1,1,GOLD  BULLION,2808.28,0.00,CH
,,,5/14/2012 12:44PM,1,11,GOLD BULLIONBAR # CGML 2952-2962,12666618.17,0.00,ZA
,,,5/15/2012 10:31AM,1,2,GOLD BARS,3733606.84,0.00,CH
,,,5/15/2012 01:28PM,1,1,GOLD BARS,327329.54,0.00,AE
,,,5/15/2012 02:50PM,1,10,GOLD BULLIONPMGL 0210-0219,15934650.79,0.00,ZA
,,,5/15/2012 03:31PM,1,6,GOLD BULLIONBAR # ADAM 328C-333C,8568449.96,0.00,ZA
,,,5/16/2012 02:37PM,1,1,GOLD BULLIONBAR # OML032,976927.29,0.00,ZA
,,,5/16/2012 02:37PM,1,1,GOLD BULLIONBAR # 0640,1144336.83,0.00,ZA
,,,5/16/2012 02:37PM,1,7,GOLD BULLIONBAR #GSBP6272-6280,10015945.13,0.00,ZA
,,,5/16/2012 02:37PM,1,4,GOLD BULLIONBAR # GSWL1773-1776,614014.80,0.00,ZA
,,,5/17/2012 05:24PM,1,27,GOLD BULLIONBAR# NGGL04982-05008,49626674.79,0.00,CH
,,,5/17/2012 05:24PM,1,26,GOLD BULLIONTEB 05198,39943381.75,0.00,ZA
,,,5/17/2012 05:24PM,1,7,GOLD BULLIONBAR # 7042-7054,14728438.99,0.00,ZA
,,,5/18/2012 09:48AM,1,1,GOLD  BULLION,2757.00,0.00,CH
,,,5/18/2012 09:48AM,1,1,GOLD  BULLION,2918.89,0.00,CH
,,,5/18/2012 10:11AM,1,1,GOLD  BULLION,2913.35,0.00,CH
,,,5/21/2012 02:12PM,1,1,GOLD  BULLION,2855.78,0.00,AU
,,,5/21/2012 05:16PM,1,8,GOLD BULLIONBAR # CGML 2963-2970,10229020.55,0.00,ZA
,,,5/22/2012 12:41PM,1,1,GOLD BARS,2095543.80,0.00,CH
,,,5/22/2012 04:59PM,1,4,GOLD BULLIONBAR # ADAM 334C-337C,6314267.53,0.00,ZA
,,,5/23/2012 12:13PM,1,1,GOLD BULLIONBAR # 0641,1365338.47,0.00,ZA
,,,5/23/2012 02:09PM,1,5,GOLD BULLIONBAR # GSWL1777-1781,8937552.87,0.00,ZA
,,,5/23/2012 02:09PM,1,7,GOLD BULLIONBAR #GSBP6281-6288,10057338.87,0.00,ZA
,,,5/23/2012 02:38PM,1,2,GOLD BULLIONBAR # OML033,782820.64,0.00,ZA
,,,5/23/2012 05:26PM,1,7,GOLD BULLIONBAR # 7056-7067,12333658.37,0.00,ZA
,,,5/23/2012 05:26PM,1,32,GOLD BULLIONTEB 05203-05205,56423006.50,0.00,ZA
,,,5/24/2012 10:49AM,1,20,GOLD BULLIONBAR# NGGL05009-050028,38520879.11,0.00,CH
,,,5/24/2012 02:55PM,1,1,GOLD  BULLION,2923.73,0.00,CH
,,,5/24/2012 02:55PM,1,1,GOLD  BULLION,2810.63,0.00,CH
,,,5/24/2012 02:55PM,1,1,GOLD  BULLION,2989.12,0.00,CH
,,,5/28/2012 12:44PM,1,11,GOLD BULLIONBAR # CGML 2971-2981,14931188.71,0.00,ZA
,,,5/29/2012 11:27AM,1,15,GOLD BULLIONPMGL 0220-0234,21957110.56,0.00,ZA
,,,5/29/2012 11:59AM,1,3,GOLD BARS,6407275.77,0.00,CH
,,,5/29/2012 03:13PM,1,1,GOLD BARS,176384.32,0.00,AE
,,,5/29/2012 04:24PM,1,1,GOLD  BULLION,2915.86,0.00,US
,,,5/30/2012 03:57PM,1,2,GOLD BULLIONBAR # 0162901-0162904,2634505.85,0.00,CH
,,,5/30/2012 02:28PM,1,1,GOLD BULLIONBAR # 0642,1624941.05,0.00,ZA
,,,5/30/2012 03:25PM,1,8,GOLD BULLIONBAR #GSBP6289 - 6296,10552926.25,0.00,ZA
,,,5/30/2012 03:25PM,1,7,GOLD BULLIONBAR # GSWL1782-1788,14077217.13,0.00,ZA
,,,5/31/2012 03:19PM,1,20,GOLD BULLIONBAR# NGGL050029-05048,34132163.59,0.00,CH
,,,5/31/2012 04:03PM,1,17,GOLD BULLIONTEB 05206-05207,29449755.21,0.00,ZA
,,,5/31/2012 04:07PM,1,4,GOLD BULLIONBAR # 7068-7079,4161028.16,0.00,ZA
,,,6/1/2012 10:08AM,1,1,GOLD BARS,1831866.47,0.00,CH
,,,6/1/2012 12:55PM,1,1,GOLD BULLIONBAR # OML034,574038.77,0.00,ZA
,,,6/4/2012 01:24PM,1,7,GOLD BULLIONBAR # CGML 2982-2988,9598412.90,0.00,ZA
,,,6/4/2012 02:30PM,1,1,GOLD BARS,40045.84,0.00,KW
,,,6/5/2012 02:21PM,1,3,GOLD  BULLION (BARS),6968859.49,0.00,CH
,,,6/5/2012 03:16PM,1,7,GOLD BULLIONBAR # ADAM 338C-344C,9587378.51,0.00,ZA
,,,6/5/2012 05:24PM,1,1,GOLD  BULLION,2964.37,0.00,CH
,,,6/5/2012 06:27PM,1,1,GOLD  BULLION,69763.02,0.00,CA
,,,6/6/2012 12:10PM,1,1,GOLD BULLIONBAR # 0643,1689988.29,0.00,ZA
,,,6/6/2012 03:07PM,1,4,GOLD BULLIONBAR # GSWL1789-1792,13008706.24,0.00,ZA
,,,6/6/2012 03:13PM,1,8,GOLD BULLIONBAR #GSBP6297 - 6305,10846528.78,0.00,ZA
,,,6/7/2012 10:11AM,1,1,GOLD  BULLION,3103.70,0.00,CH
,,,6/7/2012 10:50AM,1,15,GOLD BULLIONBAR# NGGL050049-05063,28424133.12,0.00,CH
,,,6/7/2012 04:42PM,1,24,GOLD BULLIONTEB 05208-05209,44116620.11,0.00,ZA
,,,6/7/2012 04:42PM,1,7,GOLD BULLIONBAR # 7081-7084,10499326.94,0.00,ZA
,,,6/8/2012 11:19AM,1,2,GOLD BARS,3151197.04,0.00,CH
,,,6/14/2012 10:54AM,1,1,GOLD  BULLION,3065.85,0.00,CH
,,,6/11/2012 01:23PM,1,11,GOLD BULLIONBAR # CGML 2989-2999,15124504.21,0.00,ZA
,,,6/11/2012 03:03PM,1,2,GOLD BULLIONBAR # NGBL07-08,2522439.44,0.00,CH
,,,6/12/2012 11:30AM,1,2,GOLD BARS,3458260.34,0.00,CH
,,,6/12/2012 03:47PM,1,5,GOLD BULLIONBAR # ADAM 345C-349C,5998665.38,0.00,ZA
,,,6/13/2012 12:11PM,1,1,GOLD  BULLION,2943.39,0.00,CH
,,,6/13/2012 02:13PM,1,1,GOLD BARS,658158.59,0.00,AE
,,,6/13/2012 02:52PM,1,1,GOLD BARS,1448266.64,0.00,AE
,,,6/13/2012 02:57PM,1,1,GOLD BARS,93586.75,0.00,GB
,,,6/13/2012 03:37PM,1,1,GOLD BULLIONBAR # OML035,1062803.83,0.00,ZA
,,,6/13/2012 03:37PM,1,14,GOLD BULLIONPMGL 0235-0248,20606437.35,0.00,ZA
,,,6/13/2012 03:37PM,1,1,GOLD BULLIONBAR # 0644,1648562.48,0.00,ZA
,,,6/13/2012 03:37PM,1,6,GOLD BULLIONBAR # GSWL1793-1798,9086083.60,0.00,ZA
,,,6/13/2012 04:04PM,1,7,GOLD BULLIONBAR #GSBP6306-6314,9756510.79,0.00,ZA
,,,6/14/2012 10:30AM,1,2,GOLD BARS,2532941.83,0.00,AE
,,,6/14/2012 01:16PM,1,15,GOLD BULLIONBAR# NGGL05064-05078,27895623.31,0.00,CH
,,,6/14/2012 02:39PM,1,1,GOLD BARS,1358217.97,0.00,AE
,,,6/14/2012 04:05PM,1,5,GOLD BULLIONBAR # 7094-7100,9520874.99,0.00,ZA
,,,6/14/2012 04:05PM,1,25,GOLD BULLIONTEB 05210-05211,46231336.97,0.00,ZA
,,,6/15/2012 02:33PM,1,2,GOLD BARS,2090833.55,0.00,AE
,,,6/15/2012 06:12PM,1,1,GOLD  BULLION,3096.04,0.00,CH
,,,6/18/2012 10:51AM,1,2,GOLD BARS,2132657.99,0.00,AE
,,,6/18/2012 10:55AM,1,1,GOLD BARS,966061.47,0.00,AE
,,,6/18/2012 10:59AM,1,2,GOLD BARS,2454855.56,0.00,AE
,,,6/18/2012 03:24PM,1,1,GOLD BARS,1954153.77,0.00,LB
,,,6/18/2012 01:12PM,1,13,GOLD BULLIONBAR # CGML 3000-3012,16615165.97,0.00,ZA
,,,6/18/2012 03:05PM,1,1,GOLD BARS,45694.48,0.00,CH
,,,6/18/2012 03:43PM,1,1,GOLD BARS,495265.34,0.00,AE
,,,6/18/2012 06:22PM,1,1,GOLD  BULLION,3096.04,0.00,CH
,,,6/19/2012 11:45AM,1,2,GOLD BARS,4554501.34,0.00,CH
,,,6/19/2012 02:54PM,1,4,GOLD BULLIONBAR # ADAM 350C-353C,6641744.23,0.00,ZA
,,,6/19/2012 02:59PM,1,10,GOLD BULLIONPMGL 0249-0258,17738853.93,0.00,ZA
,,,6/19/2012 03:29PM,1,1,GOLD BARS,1535484.15,0.00,AE
,,,6/19/2012 03:36PM,1,1,GOLD BARS,1990121.14,0.00,TR
,,,6/19/2012 04:43PM,1,1,GOLD,56309.25,0.00,IT
,,,6/19/2012 04:50PM,1,20,GOLD BULLIONTEB-05212,37014738.91,0.00,ZA
,,,6/19/2012 04:50PM,1,2,GOLD BULLIONBAR # 7104-7105,244752.94,0.00,ZA
,,,6/20/2012 11:57AM,1,1,GOLD BULLIONBAR # 0645,1097932.53,0.00,ZA
,,,6/20/2012 12:20PM,1,5,GOLD BULLIONBAR #GSBP6315-6321,9916873.27,0.00,ZA
,,,6/20/2012 12:25PM,1,4,GOLD BULLIONBAR # GSWL1799-1802,7392176.50,0.00,ZA
,,,6/20/2012 03:50PM,1,1,GOLD BARS,1763909.77,0.00,TR
,,,6/20/2012 03:51PM,1,1,GOLD BARS,1738401.00,0.00,AE
,,,6/20/2012 03:52PM,1,1,GOLD BULLIONBAR # OML036,1002105.80,0.00,ZA
,,,6/20/2012 03:52PM,1,1,GOLD BARS,496717.99,0.00,AE
,,,6/20/2012 06:57PM,1,1,GOLD  BULLION,3060.43,0.00,CH
,,,6/20/2012 06:57PM,1,1,GOLD  BULLION,3068.98,0.00,CH
,,,6/21/2012 03:11PM,1,1,GOLD BARS,1774431.43,0.00,AE
,,,6/21/2012 03:22PM,1,15,GOLD BULLIONBAR# NGGL05079-05093,26811370.71,0.00,CH
,,,6/22/2012 02:53PM,1,2,GOLD BARS,2883014.55,0.00,AE
,,,6/22/2012 05:05PM,1,6,GOLD BULLIONBAR # 7106-7114,7916533.88,0.00,ZA
,,,6/22/2012 05:07PM,1,17,GOLD BULLIONTEB-05213,32581447.33,0.00,ZA
,,,6/25/2012 09:44AM,1,1,GOLD BARS,810631.99,0.00,AE
,,,6/25/2012 09:50AM,1,1,GOLD BARS,1452342.74,0.00,AE
,,,6/25/2012 09:56AM,1,1,GOLD BARS,1753166.95,0.00,TR
,,,6/25/2012 10:02AM,1,1,GOLD BARS,952216.71,0.00,AE
,,,6/25/2012 10:13AM,1,1,GOLD BARS,377680.75,0.00,AE
,,,6/25/2012 12:20PM,1,4,GOLD BULLIONBAR # ADAM 354C-357C,6060949.84,0.00,ZA
,,,6/25/2012 01:00PM,1,1,GOLD BARS,1532967.07,0.00,LB
,,,6/25/2012 01:05PM,1,12,GOLD BULLIONBAR # CGML 3013-3024,17053867.99,0.00,ZA
,,,6/25/2012 02:36PM,1,2,GOLD BULLIONBAR # NGBL09-10,2849661.38,0.00,CH
,,,6/27/2012 08:14AM,1,1,GOLD,498550.89,0.00,IT
,,,6/27/2012 08:15AM,1,1,GOLD,86522.37,0.00,IT
,,,6/27/2012 08:15AM,1,2,GOLD BARS,3571823.13,0.00,CH
,,,6/27/2012 01:16PM,1,1,GOLD BULLIONBAR # 0646,482337.25,0.00,ZA
,,,6/27/2012 02:36PM,1,1,GOLD BULLIONBAR # OML037,839915.02,0.00,ZA
,,,6/28/2012 12:58PM,1,1,GOLD  BULLION,3020.13,0.00,CH
,,,6/28/2012 12:58PM,1,1,GOLD  BULLION,3033.53,0.00,CH
,,,6/28/2012 01:18PM,1,2,GOLD BARS,1614972.17,0.00,AE
,,,6/29/2012 03:32PM,1,1,GOLD BARS,271959.70,0.00,US
,,,6/28/2012 01:26PM,1,1,GOLD BARS,2557425.89,0.00,AE
,,,6/28/2012 01:29PM,1,2,GOLD BARS,3092454.74,0.00,AE
,,,6/28/2012 01:34PM,1,1,GOLD BARS,1485367.70,0.00,TR
,,,6/28/2012 03:46PM,1,9,GOLD BULLIONTEB-05214,18163755.03,0.00,ZA
,,,6/28/2012 03:46PM,1,4,GOLD BULLIONBAR # 7116-7120,5445590.96,0.00,ZA
,,,6/29/2012 11:21AM,1,31,GOLD BULLIONBAR# NGGL05094-05124,47749383.92,0.00,CH
,,,6/29/2012 11:51AM,1,31,GOLD BULLIONBAR# NGGL05094-05124,47749383.92,0.00,CH
,,,6/29/2012 01:11PM,1,8,GOLD BULLIONBAR #GSBP6322-6331,14939849.81,0.00,ZA
,,,6/29/2012 01:11PM,1,6,GOLD BULLIONBAR # GSWL1803-1808,10958924.41,0.00,ZA
,,,6/29/2012 03:34PM,1,1,GOLD BARS,793950.24,0.00,AE
